,sentence_source,label,predicted,ks_test,best_distribution,distribution_summary,bayesfactor,max_test,min_test,label_notes,sentence,e1,e2,e1_e2,likelihood_e2_arrow_e1,wiley_e2_arrow_e1,gov.au_e2_arrow_e1,abc.net.au_e2_arrow_e1,nationalgeographic_e2_arrow_e1,smh_e2_arrow_e1,oreilly_e2_arrow_e1,springer_e2_arrow_e1,edu_e2_arrow_e1,wikipedia_e2_arrow_e1,nejm.org_e2_arrow_e1,bbc_e2_arrow_e1,time_e2_arrow_e1,mit.edu_e2_arrow_e1,au.news.yahoo.com_e2_arrow_e1,skynews_e2_arrow_e1,economist_e2_arrow_e1,ncbi.nlm.nih.gov_e2_arrow_e1,nytimes_e2_arrow_e1,IMDB_e2_arrow_e1
177,9464,0,0,"KstestResult(statistic=0.29444444444444445, pvalue=0.11370949325808244)","{'cauchy': {'loc': 0.93969190175877, 'scale': 0.04753018656558867}}","         sumsquare_error         aic        bic  kl_div
cauchy        929.175738  279.001939  76.771414     inf
t            1278.763568    8.309057  85.410104     inf
norm         1278.773799    6.300733  82.519877     inf
lognorm      1279.538655    7.982225  85.421011     inf
gamma        1284.496987    7.129765  85.490628     inf",NaNe-Inf ,0.9933,0.6641,dummy,"The rainbows are caused by the refraction, or bending, of sunlight as it passes through the raindrops.",rainbows,refraction,rainbows refraction,0,0.270944742,0.944411237,0.962566845,0.937381404,0.962141811,0.472899055,0.281395349,0.664570231,0.909415121,0.395522388,0.95752608,0.943282381,0.843498274,0.874207025,,0.927815207,0.314938154,0.963642214,0.991287645
178,9467,1,1,None,,,1.92E+72,0.969,0,dummy,The weekend snow storm caused cancellation of the Tornadoes' scheduled league game.,storm,cancellation,storm cancellation,6,0.831168831,0.622605364,0.758570387,0.90937306,0.833976834,0.725490196,0.709016393,0.718336484,0.973352481,0.854587612,0.889957907,0.503896104,0.771929825,0.484693878,0.745967742,0.870024657,0.812445981,0.855791962,0.921052632
179,9469,0,0,None,,,NaNe-Inf ,0.9663,0.0001,dummy,"The response to the harm caused by the flood, although institutionally organized, relied mostly on individuals joined in a common purpose rather than on an orchestrated effort by established hand binderies.",harm,flood,harm flood,6,0.80239521,0.418604651,0.061283675,0.593376265,0.311805188,0.483296214,0.898690558,0.747491639,0.5008,0.88157196,0.22408442,0.567335244,0.58815427,0.508951407,0.451985923,0.611683849,0.99272708,0.483412322,0.355520338
180,9482,1,1,None,,,inf,1,0,dummy,Larger batteries provide standby power for telephone exchanges or computer data centers.,batteries,power,batteries power,0,0.08062645,0.063848145,0.098901099,0.112709832,0.076160433,0.080057297,0.015109564,0.019163048,0.00105255,0.0625,0.002884562,0.063699156,0.122390892,0.030368325,0.083223746,0.090909091,0.005019855,0.043883305,0.010595396
181,9489,0,0,None,,,NaNe-Inf ,0.9148,0,dummy,The uterine contractions are caused by prostaglandins.,contractions,prostaglandins,contractions prostaglandins,1,0.805860806,0.904186047,0.923566879,,0.991137371,,0.774804905,0.941771204,0.854037267,0.732531931,0.978433598,0.972850679,0.933977456,0.983424048,,,0.88589136,,0.990053204
182,9490,0,1,None,,,inf,0.9976,0,dummy,"Slaanesh enjoys every aspect of experience, deriving pleasure from pain and suffering.",pleasure,suffering,pleasure suffering,1,0.030598053,0.307633588,0.224088014,0.291666667,0.234026174,0.397058824,0.029159917,0.232774674,0.405594406,0.146131805,0.143389199,0.321167883,0.355131698,0.09741784,0.148202856,0.592,0.003950676,0.298550725,0.360759494
183,9494,1,1,None,,,inf,0.9873,0,dummy,A cigarette set off a smoke alarm.,cigarette,alarm,cigarette alarm,0,0.6484375,0.309119011,0.518518519,0.347699476,0.331786543,0.070847851,0.450777202,0.413245033,0.520887055,0.833333333,0.347708895,0.533059969,0.206231454,0.321480406,0.456934307,0.544186047,0.830467675,0.464099217,0.725216234
184,9508,1,1,None,,,inf,0.9996,0.0001,dummy,"Eighty-four percent of the complications resulted in patient deaths, while 16 percent resulted in a serious injury.",complications,deaths,complications deaths,0,0.281277728,0.047787611,0.00863842,0.018494781,0.0370605,0.18858954,0.408284024,0.057800326,0.000506279,0.303090072,0.004095004,0.041811847,0.23929099,0.096928983,0.017891131,0.089593051,0.365617433,0.004119649,0.008473876
185,9515,0,0,None,,,NaNe-Inf ,0.9682,0,dummy,"So solar thermal power generation works essentially the same as generation from fossil fuels except that instead of using steam produced from the combustion of fossil fuels, the steam is produced by the heat collected from sunlight.",steam,combustion,steam combustion,4,0.40087146,0.788775961,0.886571056,0.841080124,0.824817518,0.573705179,0.414414414,0.734875445,0.858208955,0.596597813,0.8992,0.859459459,0.625368732,0.422776911,0.979192166,0.594129555,0.452750353,0.869169511,0.874381027
186,9519,0,0,"KstestResult(statistic=0.22, pvalue=0.35996726199197715)","{'cauchy': {'loc': 0.8867798596066646, 'scale': 0.060180085960204466}}","         sumsquare_error         aic         bic  kl_div
cauchy       7325.551144 -136.734065  119.027887     inf
t            7360.544096 -201.923382  122.062870     inf
norm         7360.557735 -203.924530  119.118466     inf
lognorm      7365.104880 -202.025466  122.074639     inf
gamma        7370.057420 -201.571812  122.087411     inf",NaNe-Inf ,0.9713,0.133,dummy,The shifts are caused by gas flows going up one leg and returning down the other.,shifts,gas flows,shifts gas flows,0,0.880320116,0.737864078,0.881749829,0.700934579,0.904312668,0.934770742,0.838978635,0.958026465,0.853838065,0.721752115,0.875482429,0.93419062,0.745293892,0.981946504,0.747159091,0.724279835,0.990249848,0.899510726,0.973551842
187,9524,1,0,None,,,NaNe-Inf ,0.8217,0,dummy,"Lesions affecting the medial part of the premotor cortex, the SMA and sparing the precentral gyrus caused a contralateral hemiparesis predominating on the leg but predominating proximally on both leg and arm.",lesions,hemiparesis,lesions hemiparesis,2,0.991973773,0.980163361,,,,,0.992726325,0.985290815,0.983812599,0.957405236,,,0.986861661,0.998864926,,,0.999000999,0.998935037,
188,9542,1,1,None,,,inf,1,0,dummy,"Resulting congestion caused delays of 15-20 minutes to Northeast Corridor, North Jersey Coast Line and Midtown Direct trains.",congestion,delays,congestion delays,0,0.02357372,0.120556981,0.054865839,0.151079137,0.165489405,0.134693878,0.018376001,0.040882947,0.102376063,0.195571956,0.197651663,0.1065662,0.182763744,0.085610932,0.120128566,0.22151277,0.002563692,0.127824859,0.059343434
189,9556,0,0,None,,,NaNe-Inf ,0.9884,0,dummy,"KHZZ experienced competition from former oldies station KHYL, but both stations ended up giving up the format, with KHZZ turning to oldies.",competition,station,competition station,1,0.351282051,0.295522388,0.390779363,0.35892692,0.559183673,0.620973269,0.4609375,0.470474968,0.192917912,0.488172043,0.100749376,0.455246914,0.505617978,0.564102564,0.294736842,0.578113751,0.38365897,0.35016835,0.815566836
190,9559,0,1,None,,,inf,0.9878,0,dummy,A plasma was generated by an electric discharge between electrodes located in the focal plane of the lens and separated by ~ 1 cm from one another.,plasma,discharge,plasma discharge,0,0.731707317,0.029609356,0.396341463,0.428278689,0.232804233,0.446419502,0.637595258,0.383239171,0.592715232,0.540364583,0.164461248,0.249027237,0.807424594,0.271641791,0.221841203,0.279642058,0.809192201,0.10981587,0.31085044
191,9573,1,0,None,,,2.33E-239,0.9877,0,dummy,Several infections cause rash-fever disease that is commonly mistaken for measles.,infections,disease,infections disease,5,0.351288056,0.166498078,0.41191067,0.732587514,0.672307692,0.308370044,0.276231263,0.113781449,0.022120953,0.411552347,0.745238752,0.376391982,0.295752896,0.835333653,0.390334572,0.335676626,0.418181818,0.32513181,0.363636364
192,9576,0,1,None,,,inf,0.9607,0,dummy,"The cause for the jump to over 30,000 was the deterioration in the economy triggered by a series of bankruptcies among banks and securities firms.",jump,deterioration,jump deterioration,0,0.128761372,0.703898841,0.883392226,0.90627687,0.756510417,0.922038981,0.198957994,0.842000991,0.999201173,0.093789607,0.813160987,0.859896219,0.838059231,0.870229008,0.819411297,0.659701493,0.046126288,0.63559322,0.998168409
193,9582,1,0,None,,,NaNe-Inf ,0.9656,0,dummy,"As the compressor on the frig turned on caused a voltage spike on the electrical line, which caused a glitch in the room commander system.",spike,glitch,spike glitch,1,0.968453351,0.854027862,0.86787391,0.858725762,0.8521611,0.586947,0.933725106,0.949696444,0.84493519,0.985185185,0.825791855,0.790776153,0.475609756,0.938702991,0.500680272,0.652173913,0.987224158,0.580029369,0.823170732
194,9589,1,1,"KstestResult(statistic=0.34, pvalue=0.06363427796244414)","{'cauchy': {'loc': 0.9635303699758443, 'scale': 0.02806888694695943}}","         sumsquare_error         aic        bic  kl_div
cauchy       1489.143342  395.680047  78.079059     inf
t            1507.344965  379.440079  81.046028     inf
norm         2059.220247  148.366360  83.265081     inf
lognorm      2060.511994  149.232959  86.047703     inf
gamma        2077.562478  134.067275  86.179556     inf",inf,0.9888,0.815,dummy,Stimulation of the posterior horn of the medial meniscus produced a measurable amount of CMAP latency for the semimembranosus muscle.,stimulation,latency,stimulation latency,0,0.981549815,0.95,0.986579616,0.99257885,,0.263480392,0.978792822,0.932597327,0.868909513,0.93597561,0.959102425,,0.660278746,0.640243902,,0.953735464,0.991492653,0.984308957,0.938594752
195,9597,0,0,None,,,NaNe-Inf ,0.9777,0,dummy,"Saosin shook himself off, coughing from inhaling the smoke, and then stood up in an awkward fashion.",coughing,inhaling,coughing inhaling,4,0.422818792,0.701711491,0.90608192,0.634427684,0.718215613,0.635443038,0.393861893,0.517374517,0.529739777,0.750569476,0.717279925,0.662674651,0.696078431,0.796992481,0.712209302,0.661538462,0.344941957,0.571052632,0.811688312
196,9601,0,1,None,,,8.83E+152,0.9951,0.0001,dummy,"A polio outbreak in Nigeria was caused by the vaccine designed to stop it, leaving at least 69 children paralyzed.",outbreak,vaccine,outbreak vaccine,4,0.366473988,0.115755627,0.197318008,0.394736842,0.253771074,0.560830861,0.396349413,0.050685158,0.609854604,0.140235911,0.449507389,0.564053537,0.401734104,0.685077005,0.54,0.555858311,0.187396352,0.56097561,0.645232816
197,9618,1,0,None,,,NaNe-Inf ,0.9602,0,dummy,The impact of the tire against the pothole caused a slit on the tube that the repairman had to sew three stiches.,impact,slit,impact slit,1,0.993449782,0.997399637,0.989419502,0.993891707,0.983420026,0.997291308,0.987879212,0.998859282,0.999777906,0.907995179,0.987108988,0.994003565,0.969162996,0.985509362,0.991068151,0.995555057,0.999227264,0.97353969,0.916970803
198,9624,1,0,None,,,NaNe-Inf ,0.9646,0,dummy,"Stress and anxiety trigger panic attacks, however healthy people may experience panic attacks, but they are no that common.",stress,panic attacks,stress panic attacks,13,0.9973921,0.970784024,0.444816054,0.940728657,0.931364323,0.981715893,0.996294395,0.996753629,0.906727332,0.986534315,0.88153682,0.883319638,0.948991696,0.95410628,0.820408163,0.87202381,0.999351949,0.892520427,0.792207792
199,9647,0,1,None,,,inf,0.9646,0,dummy,"The drop was caused by the recession and the usual seasonal factors, with fruit and vegetable prices lower in the summer months.",drop,recession,drop recession,0,0.989088625,0.943033102,0.914464534,0.963210702,0.822717622,0.932817786,0.986715343,0.990990991,0.999659987,0.95259317,0.96004599,0.714677641,0.922409116,0.548809524,0.929526124,0.579824561,0.998599367,0.863970588,0.948275862
200,9648,0,1,None,,,inf,0.9889,0,dummy,"The pandemic was caused by the virus Yesinia pestis, better known as The Bubonic Black Plague, which infected the flees on the Black rodents.",pandemic,virus,pandemic virus,0,0.035862318,0.69106383,0.690661479,0.367619048,0.619233268,0.09153408,0.040039791,0.557729941,0.367647059,0.084006267,0.151030452,0.399209486,0.276315789,0.20654149,0.557377049,0.504145937,0.062848051,0.817679558,0.365788298
201,9659,1,0,None,,,NaNe-Inf ,0.994,0,dummy,Unemployment and poverty cause abuse of children and serious situations such as the breakdown of families where the rights of the child are easily infringe.,unemployment,abuse,unemployment abuse,4,0.143004646,0.357512953,0.263729632,0.206049149,0.217913204,0.277647059,0.216555802,0.129477687,0.151248844,0.115226337,0.145299145,0.442260442,0.281053952,0.667311412,0.137080868,0.711640212,0.035933392,0.251196172,0.177918983
202,9673,0,0,None,,,NaNe-Inf ,0.9738,0,dummy,"Acne is caused by irritants like fabrics, hair gels and makeup.",acne,irritants,acne irritants,8,0.456451613,0.344506518,0.679144385,0.564705882,0.547413793,0.492146597,0.487179487,0.5218509,0.558035714,0.521390374,0.79111945,0.577096483,0.640668524,0.79212674,0.652173913,,0.279445727,0.418582375,0.911746481
203,9682,1,0,None,,,NaNe-Inf ,0.9696,0,dummy,Sadness leads to dissatisfaction with the job.,sadness,dissatisfaction,sadness dissatisfaction,3,0.342294767,0.448312801,0.779816514,,0.746799431,0.357032457,0.397884459,0.355651548,0.675544794,0.389078498,0.881557599,0.644444444,0.634201586,0.798474946,0.872518286,0.386513158,0.413415469,0.60862069,0.927669806
204,9684,0,0,None,,,NaNe-Inf ,0.9604,0.0001,dummy,"The word song is used to describe the pattern of regular and predictable sounds made by some species of whales, notably the humpback whale.",sounds,species,sounds species,2,0.091254753,0.548986486,0.620512821,0.314176245,0.80214425,0.886021505,0.488142292,0.581277213,0.691533948,0.540880503,0.993725515,0.784560144,0.740740741,0.73480663,0.974672317,0.745939675,0.041159963,0.770186335,0.998874808
205,9688,1,1,None,,,2.43E+44,0.9852,0,dummy,By 1945 the French electric system was generating more power than it had before the war.,system,power,system power,2,0.51446281,0.77636551,0.600389864,0.785046729,0.469333333,0.797050562,0.450171821,0.631194151,0.551654965,0.705445545,0.039283805,0.627009646,0.835555556,0.041597338,0.469549868,0.43697479,0.732568402,0.435215947,0.087338262
206,9689,0,0,None,,,NaNe-Inf ,0.9554,0,dummy,"That being said, I do love the game and play it all the time but would appreciate a little less frustration from programming and debugging, and sticking strictly with the frustration that comes from hitting bad shots.",frustration,debugging,frustration debugging,3,0.938461538,0.946382429,0.997282207,0.882352941,0.99692419,0.251860556,0.793609894,0.794701987,0.781833616,,0.997292531,0.99664764,0.163947798,0.977477016,0.990957513,0.986582478,0.949414034,0.993994616,0.988314633
207,9690,0,0,None,,,NaNe-Inf ,0.9999,0,dummy,You see and hear Hackman's screaming after the dreadful shooting.,screaming,shooting,screaming shooting,3,0.089994972,0.151557415,0.143998003,0.160404624,0.338664158,0.09067086,0.141236835,0.150485437,0.004703383,0.359861592,0.200319872,0.079201545,0.27281746,0.19843342,0.198536748,0.16644615,0.085365854,0.086544232,0.104450166
208,9695,1,1,None,,,8.47E+96,0.9642,0,dummy,Wind and water erosion is confined to farmlands.,water,erosion,water erosion,3,0.973178258,0.963443184,0.982724734,0.874180456,0.952157598,0.918682918,0.96087119,0.972199904,0.999810108,0.848003967,0.952766532,0.921384782,0.872456964,0.826693227,0.964194373,0.848928974,0.996426019,0.921954778,0.994107956
209,9698,1,1,None,,,inf,0.976,0,dummy,"The human papillomavirus is one of the most common causes of these and most other types of warts, and this is a virus that attacks the skin through direct contact.",papillomavirus,warts,papillomavirus warts,1,0.586012862,0.275779376,0.362352941,0.20212766,0.180825243,0.029268293,0.38,0.346354167,0.107667646,0.61774744,0.164985881,0.263645726,0.190169218,0.917051812,0.281690141,0.427374302,0.762955854,0.089493061,0.009032711
210,9699,0,0,None,,,NaNe-Inf ,0.9657,0,dummy,The crash has been caused by a meteor.,crash,meteor,crash meteor,6,0.593175853,0.751753156,0.98204716,0.669270833,0.991501416,0.963883138,0.670987419,0.954896384,0.846497765,0.959641256,0.960487983,0.963687151,0.710566616,0.952550838,0.974335586,0.974812941,0.848329049,0.922995781,0.883355177
211,9703,0,0,None,,,2.50E-163,0.9581,0,dummy,"The man was on his knees, sdiraya neck with the rope and coughing from suffocation.",coughing,suffocation,coughing suffocation,4,0.914811229,0.913140312,0.778191985,0.698242188,0.745296671,,0.837867247,0.850793651,0.332167832,0.98848023,0.806282723,0.684536082,0.893081761,0.868852459,0.67561715,0.687769784,0.967339816,0.522891566,0.642673522
212,9708,0,0,None,,,NaNe-Inf ,0.9726,0,dummy,"The South China tigers are verging on the brink on extinction from hunting and deforestation, and these magestic animals are so close to being gone forever.",extinction,deforestation,extinction deforestation,5,0.926346381,0.924878837,0.90144006,0.842592593,0.83265966,0.747678019,0.843373494,0.931856124,0.93625498,0.904093567,0.723404255,0.836891546,0.781845919,0.87202718,0.836355394,0.814442413,0.927536232,0.881090634,0.954267966
213,9719,1,1,None,,,inf,1,0,dummy,Swine flu is one of the leading causes of respiratory disease in swine throughout the world.,swine flu,disease,swine flu disease,0,0.000757548,0.00362757,0.044740024,0.020547945,0.065525782,0.010400252,0.001329356,0.000416352,0.001057134,0.002759237,0.044018643,0.019740583,0.00884648,0.024542843,0.006695204,0.035282507,0.000205196,0.017349916,0.008121009
214,9720,0,0,None,,,9.89E-138,0.9992,0,dummy,The environmental and health consequences of the evacuation after the Chernobyl accident.,evacuation,accident,evacuation accident,4,0.312390925,0.215805471,0.471204188,0.299734748,0.42625746,0.082630691,0.234730539,0.14559721,0.052204764,0.331713244,0.339869281,0.240458015,0.240384615,0.393181818,0.425867508,0.236248516,0.187686197,0.220455254,0.151933702
215,9722,0,0,None,,,NaNe-Inf ,0.9948,0,dummy,The Queen has expressed her shock at the devastation caused by the flooding.,devastation,flooding,devastation flooding,5,0.281653747,0.067114094,0.102228047,0.385964912,0.308062575,0.123165521,0.300251256,0.380764163,0.22037422,0.607369759,0.23673226,0.506535948,0.346405229,0.690544413,0.5625,0.409313725,0.581039755,0.447213412,0.586699814
216,9725,1,0,None,,,NaNe-Inf ,0.9642,0,dummy,"The speech caused a conservative combustion on the Internet, but when Wanda visited The Tonight Show a few weeks later to talk about the dinner, she told Jay Leno that she didn't even know about the controversy.",speech,combustion,speech combustion,1,0.675324675,0.960600375,0.986588562,0.895572829,0.985038565,0.895914397,0.769230769,0.985740262,0.993066778,0.870344828,0.989767329,0.986510691,0.788509575,0.949728261,0.997743893,0.946697409,0.830983268,0.964560863,0.976409554
217,9727,1,1,None,,,inf,0.9747,0,dummy,"The pet was overly sensitive, and thus the ticks and fleas caused rashes and discomfort.",ticks,discomfort,ticks discomfort,0,0.266509434,0.833518067,0.838566679,0.786170213,0.710987996,0.844271018,0.223322828,0.394859813,0.859453994,0.20611799,0.768789443,0.527306968,0.623353819,0.6712,0.937631986,0.614628821,0.220306513,0.59335443,0.794947994
218,9731,1,1,None,,,inf,0.9931,0,dummy,"The raid resulted in an immediate regional crisis over the apparent Colombian violation of Ecuadoran sovereignty, with both Ecuador and Venezuela mobilizing military forces.",raid,crisis,raid crisis,0,0.03873339,0.140952381,0.144531966,0.030071673,0.215025907,0.186936937,0.031300453,0.035280048,0.033452152,0.003650222,0.232581622,0.207236842,0.701754386,0.498579545,0.209829868,0.184404636,0.019911504,0.212564544,0.373702422
219,9732,1,1,"KstestResult(statistic=0.6673684210526316, pvalue=2.1591473720050658e-07)","{'chi2': {'df': 1.5104914027275016, 'loc': 0.009969457730651757, 'scale': 0.0936617183734457}}","          sumsquare_error        aic        bic  kl_div
chi2          1600.878020  56.238167  93.076819     inf
gamma         1607.549030  93.292034  93.155830     inf
lognorm       1666.479658  57.219215  93.839881     inf
expon         1682.975744  17.791072  91.082594     inf
invgamma      1722.994867  60.881327  94.473542     inf",inf,1,0.6826,dummy,A scheme establishing access to the East Sussex countryside for disabled people draws to a close.,scheme,access,scheme access,0,0.387470998,0.204899315,0.287262873,0.068162209,0.378917379,0.009969458,0.637992832,0.027822194,0.010853139,0.0718671,0.276595745,0.071510957,0.32173913,0.047274232,0.170731707,0.279931094,0.051094891,0.023527603,0.115776081
220,9739,0,0,None,,,NaNe-Inf ,0.9863,0,dummy,"Comedy was employed in a cathartic role against the tension, fear and grief caused by the fighting.",tension,fighting,tension fighting,8,0.832529733,0.177929855,0.284623773,0.119389587,0.148277197,0.279069767,0.779714739,0.311145511,0.000734267,0.721957041,0.026459301,0.084471421,0.215885947,0.216742644,0.151724138,0.262032086,0.810381356,0.068746953,0.027993779
221,9740,0,0,None,,,NaNe-Inf ,0.9654,0,dummy,"Since 1972, when Jewish settler organizations were successful in falsely registering the land with the Israeli Land registrar, the family have suffered the stress and anxiety caused by the constant legal battles involved in fighting for the right to stay in the homes in which many of them were born.",stress,battles,stress battles,13,0.990396158,0.610243598,0.353723404,0.382320442,0.289617486,0.613615455,0.984825646,0.846750727,0.000801082,0.822033898,0.145313554,0.291723202,0.394520548,0.654054054,0.248798077,0.257017544,0.999049901,0.25464684,0.072532699
222,9758,0,1,None,,,inf,0.9976,0,dummy,All thirty of the patches sewn into the cloth in 1534 by the Poor Clare nuns to repair the devastation caused by the 1532 fire were removed.,devastation,fire,devastation fire,5,0.195165622,0.036630037,0.17218543,0.057245797,0.271255061,0.067031741,0.275981524,0.084254789,0.000287375,0.515086207,0.119283066,0.18128655,0.035578429,0.621134021,0.238410596,0.146598435,0.441860465,0.078414237,0.02831094
223,9769,0,0,None,,,NaNe-Inf ,0.9752,0,dummy,The storm was generated by an intense cold front moving across drought-affected areas in South Australia and NSW.,storm,cold front,storm cold front,6,0.6340882,0.835097002,0.848664688,0.711401425,0.74978204,0.879834662,0.492113565,0.617149099,0.933977456,0.626146789,0.846063455,0.781089414,0.728132388,0.736434109,0.871821484,0.696022727,0.367647059,0.649517685,0.86115993
224,9780,0,0,"KstestResult(statistic=0.26, pvalue=0.18853844901770966)","{'cauchy': {'loc': 0.9819363312645464, 'scale': 0.012127779625216347}}","          sumsquare_error         aic         bic  kl_div
cauchy       17748.653282  -75.808382  135.841771     inf
t            17820.371345  -74.999305  138.862830     inf
lognorm      21532.307399 -246.536159  142.457862     inf
norm         21542.176493 -249.533186  139.522129     inf
invgamma     21685.060685 -250.288885  142.592175     inf",NaNe-Inf ,0.9913,0.581,dummy,"Joint problems are caused by osteoarthitis (degenerative joint disease), subluxations, sprains, intervertebral disc.",joint problems,osteoarthitis,joint problems osteoarthitis,0,0.957086392,0.97799511,0.908733281,0.990774908,0.970676079,0.981240981,0.988053535,0.985389059,0.959692898,0.842939481,0.973441368,0.962805526,0.98349725,0.866583541,0.99606609,0.997376929,0.916184971,0.987521321,0.991811786
225,9791,1,1,None,,,inf,0.9895,0,dummy,"A lice infestation is diagnosed by looking closely through pubic hair for nits, nymphs, or adults.",lice,infestation,lice infestation,0,0.133333333,0.24654268,0.289719626,0.190265487,0.239583333,,0.182935647,0.246317512,0.773491592,0.239791486,0.676641729,0.300699301,0.392789374,0.110599078,0.322271386,0.170506912,0.135985199,0.37806874,0.416837782
226,9797,0,0,None,,,NaNe-Inf ,0.987,0,dummy,"He created and advocated flower power,a strategy in which antiwar demonstrators promoted positive values like peace and love to dramatize their opposition to the destruction and death caused by the war in Vietnam.",destruction,war,destruction war,13,0.374179431,0.186408978,0.05531305,0.21388102,0.130434783,0.165378671,0.142758976,0.276485788,5.05E-05,0.472118959,0.007302799,0.065641632,0.106666667,0.08677686,0.134295228,0.043374926,0.832266325,0.039981929,0.019761606
227,9812,1,0,None,,,NaNe-Inf ,0.9655,0,dummy,The accident caused a traffic snarl on the ever busy bridge leading to diversions to other routes.,accident,snarl,accident snarl,12,0.990498128,0.992518657,0.991222014,0.949982008,0.967510063,0.957523398,0.990513393,0.993399124,0.997652582,0.999206979,0.993377483,0.89801444,0.969801129,0.980392157,0.994049229,0.882487426,0.998705834,0.938086304,0.978985299
228,9819,0,0,None,,,NaNe-Inf ,0.9936,0.0001,dummy,"I've suffered from an injury that has been caused by the negligence of another person, and I've filed an injury claim.",injury,person,injury person,12,0.278688525,0.185291997,0.529411765,0.503631961,0.533169533,0.034637588,0.354389224,0.100091827,0.00057086,0.389875666,0.742486741,0.169491525,0.144966965,0.237472767,0.384782609,0.160822249,0.462431694,0.174852652,0.049305366
229,9829,1,1,None,,,inf,0.9997,0,dummy,Cells damaged or killed by flu result in the production of interferon which is one of the most potent causes of fever.,interferon,fever,interferon fever,0,0.432681243,0.043731778,0.021596859,0.016393443,0.007364713,0.013157895,0.357366771,0.093701997,0.064013614,0.123048669,0.010347829,0.013413147,0.303867403,0.030574198,0.006840638,0.032180596,0.372727273,0.016893733,0.000844248
230,9831,1,0,None,,,NaNe-Inf ,0.9614,0,dummy,Pressure from shoes and walking cause friction and the body's natural response is to build up the skin to protect it from breaking down.,pressure,friction,pressure friction,6,0.987500863,0.971001757,0.812734082,0.945887446,0.9614633,0.82016632,0.968523002,0.921843687,0.880553339,0.943806886,0.984266374,0.948919074,0.775193798,0.961286947,0.979351995,0.896551724,0.998259519,0.909626141,0.84077381
231,9848,0,1,None,,,inf,0.9906,0,dummy,"A mother carries her children inside a public school used as an evacuation center for victims of the floods caused by the continuous rains of Typhoon Ketsana, in the town of Tanay, Rizal east of Manila September 28, 2009.",floods,rains,floods rains,4,0.501939488,0.744772272,0.771084337,0.406055901,0.585492228,0.752791069,0.428038777,0.228865979,0.224579371,0.639257294,0.548165138,0.451923077,0.260185185,0.406847936,0.473913043,0.605326877,0.496598639,0.307086614,0.166666667
232,9861,0,1,None,,,1.40E+25,0.9897,0,dummy,The electron beam is generated by an explosive emission cathode.,beam,emission,beam emission,2,0.305107527,0.156729131,0.172062905,0.350724638,0.232093664,0.575221239,0.23988154,0.448407038,0.647577093,0.385259631,0.326145553,0.46969697,0.383290816,0.095176433,0.348056537,0.198359433,0.10348906,0.403314917,0.788469691
233,9868,0,0,None,,,3.38E-287,0.9601,0,dummy,Three people had been killed in a fire after the quake and hundreds of people were injured.,fire,quake,fire quake,21,0.960880718,0.998722167,0.966363537,0.991115581,0.956238794,0.98091481,0.950151822,0.995833757,0.999874592,0.985761227,0.98143931,0.967786534,0.982064261,0.90496093,0.97418095,0.964681075,0.932763311,0.984135064,0.996647082
234,9876,0,0,None,,,NaNe-Inf ,0.9967,0,dummy,"Some have argued that the money the pirates demand is very little compared to the devastation that has been caused by the toxic waste, which includes nuclear waste.",devastation,waste,devastation waste,5,0.201665125,0.037878788,0.675396278,0.381333333,0.61047836,0.100288272,0.081225033,0.155862864,0.294649062,0.580801944,0.444444444,0.465465465,0.1875,0.283478261,0.551470588,0.380410023,0.269170579,0.395274329,0.228903977
235,9899,0,0,None,,,NaNe-Inf ,0.9981,0,dummy,The paper reported a 'palpable sense of disappointment' from the audience.,disappointment,audience,disappointment audience,1,0.34352518,0.204020101,0.301939058,0.12,0.483419689,0.064391855,0.336012862,0.073957679,0.170496826,0.618127786,0.482071713,0.191558442,0.15282392,0.469639469,0.250841751,0.35,0.419291339,0.353333333,0.153726708
236,9901,0,0,None,,,NaNe-Inf ,0.9922,0.0001,dummy,Scientists warn that the damage caused by the fishing industry is irreparable.,damage,industry,damage industry,30,0.183291771,0.180064309,0.412379421,0.465352829,0.349315068,0.109009457,0.400560224,0.139009139,0.000502572,0.596938776,0.45840708,0.281299525,0.249089381,0.56671129,0.528428094,0.25539318,0.767241379,0.100361664,0.002139557
237,9902,1,0,None,,,NaNe-Inf ,0.9809,0,dummy,"These old power plants produce pollution that causes smog, acid rain and global warming, and they generate radioactive wastes and other toxic pollutants.",pollution,warming,pollution warming,11,0.482372692,0.874074074,0.386363636,0.887305699,0.571192053,0.66894198,0.862122627,0.613095238,0.639152666,0.612637363,0.814350797,0.780918728,0.572555205,0.555093555,0.828025478,0.678481013,0.737346101,0.615705351,0.692927484
238,9919,0,1,None,,,inf,0.9698,0,dummy,"Fetal alcohol spectrum disorders, or FASDs, are caused by drinking alcohol during pregnancy.",disorders,drinking,disorders drinking,2,0.91367996,0.147438404,0.355679702,0.153103448,0.156702899,0.345930233,0.932796269,0.67071525,0.181084198,0.855920114,0.234189723,0.232445521,0.465240642,0.366972477,0.204035874,0.268950634,0.962243402,0.147681587,0.084812623
239,9956,0,0,None,,,NaNe-Inf ,1,0,dummy,Little Irish girl Becky called a demolition company and asked if they would knock her school down.,demolition,company,demolition company,1,0.002383495,0.082189956,0.032031798,0.003970807,0.002640233,0.001092027,0.00261384,0.011216513,1.59E-05,0.004324651,0.069171648,0.009978785,0.027936934,0.014748549,0.053212315,0.03479807,0.000332185,0.000697626,0.000424348
