sentence_source	label	label_notes	sentence
7169	0	Comment:	"In a clock, the 'tick' is produced by the action of the escapement."
7172	0	Comment:	"The risks of this procedure include anesthesia complications, post-operative difficulty breathing, and sore throat from intubation."
7181	0	Comment:	"Whilst audio sampled at 8kHz is sufficient for communication, such narrow-band speech does not sound natural, leading to user frustration after prolonged exposure, and making language learning difficult."
7187	0	Comment:	"Initiated during the early 1990's National Mineral Resource Assessment, this project received a major boost from funding provided through the 'Data-at-Risk' add-on funding received by the USGS through the 2004 fiscal year."
7191	1	Comment: Neither the energy nor the separation field are concrete objects.	The energy of emission produces the separation field.
7194	0	Comment:	"I derive tremendous pleasure and fulfillment from teaching, particularly when I am able to help students understand a previously foreign concept or idea, aid them in seeing a familiar object or event from a new and unusual perspective, guide them with projects they are working on, or encourage the interests they have."
7199	0	Comment:	"Sometimes the blockage comes from fear, as for a CEO who hates public speaking but must give frequent speeches."
7203	1	Comment:	"When they took the floor against a team favored to win the national championship, the patriots radiated carefree confidence."
7230	1	Comment:	Zinc is essential for growth and cell division.
7234	1	Comment:	"The backup vocals are from a rather talented female, Stephanie Eitel."
7239	1	Comment:	The soft brown and beige tones in the decoration provide a tranquil mood.
7246	0	Comment:	Their success comes from their ability to quickly answer a growing surge of mid-size customer demands -- demands that *always* focus around ease of implementation and ease of administration/use.
7252	1	Comment:	"The filament emits a yellowish-white light, and the walls have a strong yellow tint."
7253	0	Comment: modality and negation are outside	"This program is an effective step to mitigate damage from hurricanes, but let us not forget this is a retroactive measure."
7260	0	Comment:	"It's not unlike an archeological dig through an attic, choking from laughter rather than dust, as familiar and forgotten memories are refreshed and taken for a satirical synaptic spin by a master humorist."
7266	0	Comment:	Six glowing disks await activation by the footsteps of desert wanderers.
7269	0	Comment:	Significant reductions of these levels produce pastries with poor lift in the oven and with unacceptable shrinkage after cooling.
7270	1	Comment: the modality is outside	"The transmitter generates the electromagnetic wave, some of which will be incident on the receiver."
7274	0	Comment:	"True progress comes from science, debate, inference, logic and reasoning."
7275	1	"Comment: Wikipedia - A quench refers to a rapid cooling, i.e. an event. The relation is outside the scope of the hedge ""seemed""."	Preliminary experiments seemed to support this idea in that the quenches produced the predicted high vortex-densities.
7276	0	Comment:	A tear or a crease changes the character of the surface more drastically than a mere deformation from roundness.
7277	0	Comment:	"Continuous improvement starts with measuring process performance, and instigating a robust process for reviewing further changes logically and quickly."
7278	0	Comment:	The period of tumor shrinkage after radiation therapy is often long and varied (mean 29 months).
7285	0	Comment:	"First, the sound radiated from a surface simulating a two-dimensional monopole is calculated using an unstructured mesh."
7286	0	Comment:	"I have always drawn satisfaction from exertion, straining my muscles to their limits."
7287	1	Comment:	That happens when the media makes a mistake.
7289	0	Comment:	Sudden death from inhalation of petroleum distillates is well recognised in misuses of volatile substances.
7305	0	Comment:	We continue to see progress toward a world free of the daily terror of antipersonnel landmines.
7312	0	Comment:	"In a conventional, steam turbine-only power plant, the heat required to produce the steam comes from a boiler."
7321	0	Comment:	"After several years of self-observation, Alexander began to teach his method of conscious inhibition through manual facilitated movement."
7323	0	Comment: Assume that shape is a state. How agentive is the cavity in the shaping process? Borderline.	"As the molten metal cools, it hardens and assumes the shape created by the mold's cavity."
7327	0	Comment:	We planetary citizens have a unique capacity for ecstasy from repetition - especially when it comes from drumming.
7332	1	Comment:	The scintillator material produces visible light when transversed by the particle's radiated energy.
7337	0	Comment:	The evacuation after the Chernobyl accident was poorly planned and chaotic.
7356	0	Comment:	"Their chemical activation by light (halogen, plasma, lasers, etc.) enhances their efficiency by reducing exposure time and number of appointments."
7361	0	Comment:	"The moisturizers' primary function is to keep skin moist, minimize wrinkles from dryness, smoothe and soften skin, and to deliver other ingredients, like sunscreen, that benefit the skin."
7366	0	Comment:	This lamp causes serious skin burn and eye inflammation from shortwave ultraviolet radiation when outer envelope of the lamp is broken or punctured.
7371	0	Comment:	"Genuine joy comes from profound spiritual awareness on life and an absolute clarity of direction, living for a purpose."
7383	0	Comment:	The light in the background is from the sunrise.
7396	0	Comment: modality is outside	"The volunteers enjoy a sense of satisfaction and personal fulfillment from helping others, and recent findings suggest that this feeling may well be a major reason why many people choose to volunteer."
7405	0	Comment:	This prescription drug alleviates panic from claustrophobia and is also very handy for airplane rides and in case of broken-down subway cars or elevators.
7418	0	Comment:	It has helped to revive a city whose primary natural resource -- its charm -- is constantly threatened with extinction from overdevelopment.
7431	0	Comment:	Diabetes drug shows promise for preventing brain injury from radiation therapy.
7463	0	Comment:	Scientific progress comes from breakthroughs and breakthroughs by their very nature are unpredictable and surprising in their impact.
7477	0	Comment:	The afterglow is produced by shock waves in the jets of tenuous gas that shoot from the blast at almost the speed of light.
7480	1	Comment:	"Like normal 'Simon' games, it starts with a one digit sequence, and then increases indefinitely until the caller makes a mistake."
7481	0	Comment:	Profit from sale of investments is tax-free for general insurers.
7483	0	Comment:	The design of the shape of the can ends moreover has a marked effect on their ability to resist deformation from internal pressure.
7493	0	Comment:	Companies face big risk from loss of key employees.
7504	0	Comment:	Some people experience tremors after drinking coffee and tea.
7506	0	Comment:	Hitting out of anger is absolutely wrong.
7509	0	Comment:	He derives great joy and happiness from cycling.
7510	0	Comment:	The man cannot be too old - in his middle thirties - but his face exhibits more wrinkles from smiling than I've seen upon the mug of the happiest of grandparents.
7514	0	Comment:	The randomized hypertensive ABCD study demonstrated a decrease in myocardial infarction with ACE inhibitors and a decrease in overall mortality with aggressive blood pressure control.
7516	1	Comment: Shockwaves and conditions are events.	The resulting shockwaves produced the metal-forming conditions for periods of 100-200 ns.
7522	1	Comment:	"Another drinking accident happened in the Gallup area the other day, which is plagued by drinking and driving accidents."
7523	1	Comment:	"The programmer made a mistake with respect to quoting, but it appeared as over-quoting instead of lurking as a security problem."
7531	0	Comment:	Entrepreneurship out of necessity is quite common in Europe where 60% of female headed businesses in Northern Europe and 70% in Southern Europe are established for this reason.
7535	0	Comment:	"Anthony finds inspiration in a beautiful, enigmatic older woman who teaches him to follow his heart and find happiness through swing dancing."
7545	0	Comment:	"I'm finding the most joy comes from Asian flavours; beautiful fresh fish; things that have been marinated; roasted vegetables; meats that intensify in flavour during the cooking process; and dishes made from the most brilliant, fresh, in-season food."
7546	0	Comment:	A cancer survivor writes about the relatively rare occurrence of calcification of the breast after radiation therapy.
7552	0	Comment:	The neutrons were produced by bombarding a tritium target with deuterium.
7553	0	"Comment: modal ""should"" doesn't affect the relation?"	"Before doing for his hair reduction by laser treatment, he first consulted with a dermatologist."
7588	0	Comment:	"Short-term side effects are uncommon, but include headache from eyestrain, nausea, agitation or nervousness."
7590	0	Comment:	"Thatch is caused by excessive growth from overfertilizing, by allowing the grass to get too high before mowing, or by incorrect watering."
7592	0	Comment:	"Alabama has since enacted legislation, allowing death by lethal injection as an alternative choice to death in the electric chair."
7608	0	Comment:	It's very rewarding and I get a great deal of enjoyment and satisfaction from mentoring.
7610	1	Comment: Bombing and carnage are events.	The bombing produced the worst carnage since a Nov. 23 attack in the Shi'ite slum of Sadr City that killed more than 200 people.
7612	1	Comment:	My problem is that the advertisement gives the impression that women in rural Bangladesh have 6 children.
7614	1	Comment: A super cell storm is an occurrence.	The southern supercell produced the longest tornado track of the outbreak (tornado #4).
7618	0	Comment:	"That year, summer students at the VLA made the first discovery of radio emission from a brown dwarf."
7619	0	Comment:	"The tongue has taste buds, but a cat's appetite comes from the smell of the food and doesn't come from the taste of it."
7621	0	Comment:	The dryer emits air that is regulated close to your body temperature.
7632	0	Comment:	Flight disruption after the attacks in the US delayed him there for three days.
7635	0	Comment:	Ray Parlour shows his frustration after Middlesbrough's defeat.
7640	0	Comment:	Hundreds of thousands in central China are sleeping outdoors for fear of more tremors after Saturday's earthquake.
7654	0	Comment:	"The taste is from the ginseng, not alcohol."
7656	0	Comment:	Maybe the most significant difference is that we have changed from emigration out of necessity to emigration in search of new opportunities.
7670	1	Comment:	"On both of my systems, the reboot produced the ominous message 'Missing operating system'."
7672	1	Comment: modality is outside	The person providing the alibi is the culprit and would be providing a fabricated alibi.
7675	0	Comment:	"The effect of pain relief by acupuncture lasts for an extended period of time, sometimes months after the needle was removed."
7676	0	Comment:	"About 30 ducks were found dead in Klamath County in the past two days, and officials are investigating whether the deaths are from a cholera outbreak."
7677	1	Comment:	Principals respond to a decrease in uncertainty with more aggressive strategies.
7679	0	Comment:	Most of the taste of strong onions comes from the smell.
7681	0	Comment:	A city nightclub has had an ambitious expansion plan blocked over concerns about unruly behaviour from drunken revellers.
7688	0	Comment:	"The studies revealed that skin irritation from soaps, inaccessibility to supplies or sinks, and insufficient time to wash hands between every patient care contact were the main reasons given by healthcare workers for lack of handwashing compliance."
7690	1	Comment:	But not every run of the experiment produced the desired state - a very large number of failed tries accompanied each successful creation.
7694	1	Comment:	The movie gives the inaccurate impression that the Apaches all surrendered.
7709	0	Comment:	"Thailand has been bracing itself for a downturn in the wake of the bombs, especially in the tourist sector."
7714	0	Comment:	The spiciness comes from small capsaicin glands located between the pepper's outside skin and the white ribs inside.
7715	0	Comment:	"In one day, the Red Crescent treated more than 50 injuries - mainly broken bones caused by panic from aftershocks."
7724	0	Comment:	"In the most common form of such an attack, called ischemic stroke, the blockage comes from a blood clot that develops in one of the brain's blood vessels."
7727	0	Comment: modality is outside	"The report links conditions in some of the worst affected localities and the likelihood that dire poverty - combined with despair and outrage over rampant corruption, repressive policies, and governments' failure to address local needs - could lead to outbreaks of localised unrest with the potential to spread into a wider regional conflict."
7732	0	Comment:	The troubled company is still feeling aftershocks after its devastating withdrawal of the pain medication Vioxx six months ago.
7735	0	Comment:	Energy expenditure through physical activity is a key component in the prevention and treatment of overweight and obesity.
7745	1	Comment: electrons have no mass.	The cathode emits electrons.
7746	1	Comment:	The product emits radiation.
7749	0	Comment:	Infection starts with manual execution of the binary.
7751	1	Comment:	The construction gives a refinement of Nori's argument in the case of a self-product of a curve.
7772	0	Comment:	"There were the years of constant fatigue and shortness of breath, the heart attack at age 11, the collapse from exhaustion on her high school graduation night."
7781	0	Comment:	"The pipeline had to face the following main concerns from opposition: disturbance of animal migration patterns, environmental damage from spills, geological concerns and the Alaskan permafrost."
7789	0	Comment:	"Dehydration from fluid loss is the only major problem the virus causes, most often in the elderly."
7792	1	Comment:	"Yoga is fantastic for increased flexibility, which is great for cross-training with all the other programs we offer."
7793	0	Comment:	The electricity is produced by 440 nuclear reactors in 31 countries.
7800	1	Comment:	"He was a trouble maker then, a leader in SDS, and a trouble maker he remains."
7811	0	Comment:	"In summer 2000, an Adventist church in Polotsk, Vitebsk Region, was damaged by a fire started with flammable liquids."
7813	0	Comment:	The film also features documentary like segments about fishing and about the evacuation after the eruption of the volcano.
7814	0	Comment:	"The voltage swing obtainable across the load is greater than the output voltage swing obtainable from the amplifier alone, thus the efficiency of the amplifier system and power handling capacity of the system are improved."
7824	0	Comment:	We examined mood alterations through physical activity and other interventions.
7826	1	Comment:	"In addition, scientists maye have a number of potentially useful targets to prevent and treat this lethal tumour because of the findings that NOX5 mediated overproduction of hydrogen peroxide is responsible for increased growth and decreased death of cancer cells."
7836	0	Comment:	"It was also felt necessary at this time to draw up a similar document, dealing not with the prevention of marine pollution by dumping, but instead with the prevention of marine pollution by discharges of dangerous substances from land-based sources, watercourses or pipelines."
7837	1	Comment:	Short-term disability and long-term disability benefits are available at no cost to USTelecom employees.
7841	1	Comment:	This proves that the generator actually produced the renewable energy purchased and acts as the operative instrument of the transaction.
7846	1	Comment:	The said whistle produced the 2600 Hz tone necessary to authorize calls.
7853	0	"Comment: The controversy is widespread and about the research, moreover the research causes the controversy. According to our guidelines Cause-Effect is however more informative."	There exists a widespread controversy over stem cell research that emanates from the techniques used in the creation and usage of stem cells.
7854	0	Comment:	"In the months leading up to trade negotiations, estimates of the economic gains from trade liberalization suddenly become newsworthy."
7856	0	Comment:	"The resulting anti-social behaviour from alcohol consumption is an on-going matter that the town and the police continue to address, particularly in the summer months."
7859	0	Comment:	The revolution brought forth impassioned pleas condemning the common law for not respecting the interests of the people and calling for law reform.
7865	0	Comment:	The health benefits of alcoholic beverages are the subject of this investigation.
7873	0	Comment:	Inhibition through synaptic depression is unlike the previous forms of inhibition in that it turns on more slowly and thus acts as delayed negative feedback.
7876	0	Comment:	"The joy comes from Cather's writing: precise observation and wording, the lilting cadence of her phrasing, the beautiful and clear pictures she evokes of scenery and characters, and the unfamiliar, old fashioned words and expressions she uses."
7878	0	Comment:	"Famine following drought has hit the West African savannahs, where there have been other bad droughts, notably the great one of 1972-74."
7907	1	Comment: Both elements are occurrences; modality is outside	"And, of course, everyone wants to prove the truth of their beliefs through experience, but the belief begets the experience."
7911	1	Comment:	The man radiated jolliness.
7912	0	Comment:	Earplugs relieve the discomfort from traveling with a cold allergy or sinus condition.
7913	0	Comment:	There is a rise in erratic behaviour from substance abuse and frustration caused by long waits for hospital treatment.
7921	1	"Comment: The molt is the process or the cause, not the producer."	"The spring molt produces mottled brown feathers, making the female almost invisible as she sits on her nest."
7923	1	Comment:	Beauty had scarcely uttered these words when the castle radiated with light.
7927	0	Comment:	This durable short sleeve crew neck tee shirt is made of preshrunk cotton to minimize shrinkage after washing.
7933	0	Comment:	Givers gain moral strength and happiness from giving.
7939	0	Comment:	"Citing the conflict of interest created by the ethics charges, Nifong asked the state attorney general's office to take over the lacrosse case."
7945	0	Comment:	Apartment residents in Delaware were awarded $1 million for health problems due to mold growth from unrepaired leaks.
7954	0	Comment:	A lamp's lumen output expresses the total amount of light the lamp emits in all directions per unit time.
7960	1	Comment:	"When deliberations began, the crowd of people jamming the hallways radiated optimism."
7968	0	Comment:	But Hong Kong was able to recover from that and is now experiencing strong economic growth from exports.
7970	1	Comment:	The sun emits light or radiation at a large range of energies or frequencies.
7975	0	Comment:	Mr C notes worsening of seizures and cognition with sleep deprivation and stress.
7984	0	Comment:	"Hand creams counteract dryness from exposure to wind, sun, and detergents."
7985	0	Comment:	Eye discomfort from this staring effect is exacerbated by low humidity.
7987	1	Comment:	The transmitter emits a constant radio signal to crea.
7988	0	Comment:	Parents also experience anxiety from fear of the suffering of their child and worry about an uncertain outcome.
7993	0	Comment:	In chemical lasers the inversion is produced by a chemical reaction.
8175	0	dummy	"As a result, pollution from cars is causing serious health problems for Americans."
8191	0	dummy	"Rain caused cancellation of the event in 1877, so enforcement of the new law had to wait until 1878."
8382	0	dummy	The distribution of the damage caused by the earthquake in Valdivia in relation to the form of the terrane.
8439	0	dummy	"Finally, Slone's fear of AIDS and the mental distress she suffered from this fear were caused by the needle stab."
8476	1	dummy	"As people discovered that debt and overconsumption cause stress to families, the planet, and each of us, many turned instead to friends."
8503	0	dummy	"The pain from an ulcer is usually more severe than pain from indigestion, often gnawing in nature, it sometimes goes through to the back."
8523	0	dummy	"Overall, discomfort from braces is typically short in duration and easily managed."
8602	0	dummy	The two trains caught fire after the collision and were burned.
8633	1	dummy	Air pollution causes smog and respiratory problems when breathed.
8659	1	dummy	"The mentality is since oil and bacteria cause acne, I'll just remove the oil off my face and kill the bacteria."
8681	0	dummy	In the last couple of years I have been working with my fear from darkness.
8690	0	dummy	A large tsunami triggered by the earthquake spread outward from off the Sumatran coast.
8736	1	dummy	Lesions in the internal capsule caused proportional leg weakness.
8974	0	dummy	"Infectious diseases or communicable diseases are caused by bacteria, viruses, and parasites."
9131	1	dummy	Accident causes delays on BW Parkway.
9378	0	dummy	By far the greatest damage has been caused by the illicit use of the hallucinogens.
9415	1	dummy	"This case arises from a December 21, 2005 automobile accident that resulted in the death of Larry Haynes."
9576	0	dummy	"The cause for the jump to over 30,000 was the deterioration in the economy triggered by a series of bankruptcies among banks and securities firms."
9695	1	dummy	Wind and water erosion is confined to farmlands.
9722	0	dummy	The Queen has expressed her shock at the devastation caused by the flooding.
9812	1	dummy	The accident caused a traffic snarl on the ever busy bridge leading to diversions to other routes.
10102	1	dummy	Depression is among the top 10 causes of suicide both among doctors as well as nursing professionals.
10275	1	dummy	"Colds and flu cause high fevers in babies and toddlers, but with the flu, the fever will last more than one or two days."
10599	0	dummy	"Plaintiffs seek compensatory damages for personal injuries, property damage, emotional distress, and expenses resulting from the evacuation after the explosion."
10622	1	dummy	The bombing resulted in the deaths of 1318 in Hanoi.
8239	0	dummy	"Seasonal and nocturnal migrations cause sleep deprivation in diurnal Swainson's thrush, Catharus ustulatus."
8404	0	dummy	"The sheer scale of the death and destruction caused by the 2004 Boxing Day tsunami is impossible to fathom, even five years on."
8493	0	dummy	"Tides are caused by the gravitational pull of the moon and sun, and the rotation of the Earth."
8494	0	dummy	The dramatic streaks we see in the sky are caused by particles that incinerate before they hit the ground.
8775	1	dummy	The thin F ring on the left of the image shows the perturbations caused by the moon Prometheus.
8940	0	dummy	"This was our first day back volunteering there but he wasn't feeling good, had a fever from immunizations."
9015	0	dummy	I know plenty of people with oily skin and wrinkles from the sun and they're in their 30s.
9057	0	dummy	"Headaches, dizziness, balance problems, and neck and back pain were caused by the work injury."
9128	0	dummy	These toxins cause sickness or an unpleasant odor.
9136	0	dummy	Children stand near houses in Padang that caught fire after the earthquake.
9167	0	dummy	He took a shower after using hair cream to avoid skin irritation from the chemicals in the product.
9234	1	dummy	The variations are caused by stratospheric winds and the chemical production and destruction of ozone.
9403	1	dummy	"Most illnesses, including colds and flu, cause a toxic overload that also increases the stress on the kidneys."
9427	0	dummy	"Two of my girls had the high fever from vaccines, and our family doctor thought nothing of it."
9601	0	dummy	"A polio outbreak in Nigeria was caused by the vaccine designed to stop it, leaving at least 69 children paralyzed."
9648	1	dummy	"The pandemic was caused by the virus Yesinia pestis, better known as The Bubonic Black Plague, which infected the flees on the Black rodents."
9720	0	dummy	The environmental and health consequences of the evacuation after the Chernobyl accident.
9725	1	dummy	"The speech caused a conservative combustion on the Internet, but when Wanda visited The Tonight Show a few weeks later to talk about the dinner, she told Jay Leno that she didn't even know about the controversy."
10041	0	dummy	Information about the foodborne illness caused by salmonella bacteria.
10118	0	dummy	The shot caused a wound on the left side of the neck which bled profusely.
10134	0	dummy	"Acne is caused by hormonal imbalance within the body, but there are many other contributing factors to acne outbreaks."
10209	0	dummy	"The storm is generated by an upwelling of warmer air, similar to a terrestrial thunderhead."
10434	1	dummy	"Each time a neuron unleashes its tiny jolt, it needs to replenish its stores of energy for the next spark."
10468	1	dummy	Scientists have revealed how environmental irritants such as air pollution and cigarette smoke which cause coughing in people.
10500	0	dummy	"I ended up going to the doctor, although it was just coughing from allergies."
10614	1	dummy	The complication arose from the light irradiation.
10637	0	dummy	The poet Essex Hemphill conquered sorrow after the loss of a friend by taking up the cause of that friend.
