sentence_source	label	label_notes	sentence
7641	2	Comment:	The department applied a one-time adjustment to the graduation rates to remove the bias.
7642	6	"Comment: While ""room"" is more a location than a container, in this case we can interpret that remains are really stored/kept in the room."	Eight rooms surround a central square room that contains the mortal remains of Bibi Pari.
7643	2	Comment:	The patient literally sawed it in half using a hard toothbrush over a period of many years.
7644	8	Comment:	Contact the router's manufacturer for assistance with configuration and proper setup of your wired router.
7645	9	Comment:	Most cane sugar comes from countries with warm climates, such as Brazil, Pakistan, India, China and Australia.
7646	2	Comment:	As the policeman hit her with his truncheon, another police officer pushed him away from her and shouted for him to stop.
7647	0	Comment: A process cannot be a Producer.	The carbohydrase is produced by a process which completely removes the organism Rhizopus oryzae from the carbohydrase product.
7648	0	Comment:	We saved the planet from the imperialist threat.
7649	0	Comment: it seems more a property of the satchel.	The contents of the satchel were a revelation.
7650	0	Comment:	InterSense, Inc., a market leader in precision motion technology, today announced that Hydro, a leading offshore producer of oil and gas, has installed its tenth InterSense IS-900 Precision Motion Tracking System as part of Hydro's large scale immersive visualization rooms.
7651	2	Comment:	The event featured a demonstration of weaving on a loom by local weaver Nancy Alexander.
7652	8	Comment:	This is another false story fabricated by the sheriff.
7653	0	Comment: The kitchen is not a container, ants are located in the kitchen.	She got rid of the ants in the kitchen without using dangerous pesticides.
7654	1	Comment:	The taste is from the ginseng, not alcohol.
7655	0	Comment: People should not be considered content and buildings should not be considered containers.	In each house lives a person with a different nationality.
7656	1	Comment:	Maybe the most significant difference is that we have changed from emigration out of necessity to emigration in search of new opportunities.
7657	0	Comment: office is more a location than a container.	An office that contains plants creates an agreeable environment for yourself and others.
7658	0	Comment:	This daily assault of inflammation in their digestive system, plus the inflammation from your joints and an overworked immune system and excess weight easily exceed the amount of inflammation your body can effectively handle.
7659	9	Comment:	The pollen is derived from a podocarp/broadleaved forest, which probably. covered both the alluvial flats and sides of the valley.
7660	0	Comment:	'The Incredible Shrinking Man' follows Matheson's novel and effectively captures the terror of the protagonist as he shrinks to oblivion.
7661	9	Comment:	In any case, fish oil did harm patients.
7662	0	Comment:	Nausea is the sensation of unease and discomfort from the stomach, with the sufferers feeling that they may vomit.
7663	8	Comment:	I'm the decision maker, and I had to come up with a way forward that precluded disaster.
7664	7	Comment:	This is an overview of the viewer from a developer's perspective.
7665	9	Comment:	Recruiting talented computer scientists from underrepresented communities is important to current and future workforce needs of the Computation Directorate as well as the Laboratory as a whole.
7666	9	Comment:	Afterwards, stroll to a bar for a glass of 'medronho' - the national liquor made from a fleshy, red fruit grown in Portugal.
7667	7	Comment:	The section focused on the notion of a backprojection, which was used in that to characterize the set of states that can reach another set of states in one stage.
7668	8	Comment:	The HP LaserJet 3800n's instant-on fuser produces the first page of each print job in less than 12.5 seconds.
7669	6	Comment:	The record was a sheet of paper stored in a file cabinet or an image on microform.
7670	1	Comment:	On both of my systems, the reboot produced the ominous message 'Missing operating system'.
7671	8	Comment:	Since the product has made it over that first hurdle, it was blessed with another two seconds while the shopper made his purchasing decision.
7672	1	Comment: modality is outside	The person providing the alibi is the culprit and would be providing a fabricated alibi.
7673	0	Comment: A container must be clearly delineated in space. This looks like location.	Once the photon was inside the cloud, the control beam was switched off, allowing the photon to come to a halt inside the dense ensemble of atoms.
7674	9	Comment:	The bytecodes compiled from a nonoptimized control structure are illustrated by the following hypothetical method in Collection.
7675	1	Comment:	The effect of pain relief by acupuncture lasts for an extended period of time, sometimes months after the needle was removed.
7676	1	Comment:	About 30 ducks were found dead in Klamath County in the past two days, and officials are investigating whether the deaths are from a cholera outbreak.
7677	1	Comment:	Principals respond to a decrease in uncertainty with more aggressive strategies.
7678	2	Comment:	Similarly, the western physician's white coat and stethoscope and the environment of western medical clinics and hospitals create an aura of expectancy and hope for healing.
7679	1	Comment:	Most of the taste of strong onions comes from the smell.
7680	3	Comment: laboratory facilities are an integral and functional part of the building.	The building contained laboratory facilities for conducting spectrochemical, chemical, and mass spectrometric analyses.
7681	1	Comment:	A city nightclub has had an ambitious expansion plan blocked over concerns about unruly behaviour from drunken revellers.
7682	6	Comment: A prototypical example.	The bowl contained apples, pears, and oranges.
7683	9	Comment:	The site is currently dry farmed for wheat.
7684	8	Comment: Both the photocopy machine itself and the person handling it can be regarded as Producers.	The lady made the photocopies, pushed a few more keys on her computer, and shuffled some papers around.
7685	8	Comment:	Hamburgers from the restaurant were recalled, preventing further illness.
7686	6	Comment: a quantifier and habitual/present tense, we allow it.	One in four Americans keeps coins in a jar.
7687	8	Comment:E2 is a create work, restriction (d) of Product-Producer applies.	The demonstrators composed the figure 420, representing the number of people still being held at the US prison in Cuba.
7688	1	Comment:	The studies revealed that skin irritation from soaps, inaccessibility to supplies or sinks, and insufficient time to wash hands between every patient care contact were the main reasons given by healthcare workers for lack of handwashing compliance.
7689	0	Comment:	The hardcopy book (at an even higher price) and this one purchase ensures you are up to date with all future releases of the electronic book.
7690	1	Comment:	But not every run of the experiment produced the desired state - a very large number of failed tries accompanied each successful creation.
7691	0	Comment:	Monica Mullikin ('00) is working for Willis of Minneapolis as a catastrophe risk analyst for this reinsurance company.
7692	0	Comment: e2 is an Instrument	The brachioradialis reflex is observed by striking the brachioradialis tendon directly with the hammer when the patient's arm is resting.
7693	6	Comment: Prototypical example.	This experiment is performed with an aqueous solution of a strong acid inside a flask.
7694	1	Comment:	The movie gives the inaccurate impression that the Apaches all surrendered.
7695	0	Comment:	Saunders felt a resurgence of the panic from this morning when he'd regained consciousness in the minefield.
7696	8	Comment: Laws are creative works.	The aristocracy composed the laws, regulated the monetary system and banks, enforced justice, and often controlled prices, wages, and other economic transactions.
7697	9	Comment:	The first quote is from the Ginger Meggs cartoon.
7698	0	Comment:	Learning to change your vehicle's engine oil saves you time and money.
7699	8	Comment:	The same company also makes a good coffee substitute called Bambu which is made from organic chicory combined with figs, cereals and acorns to the original recope of the late Swiss nature doctor and founder of the company, Alfred Vogel.
7700	2	Comment:	She spread a cream wax, applied strips (the spa uses a stripless wax for the bikini), and removed them with such agility that we barely flinched.
7701	9	Comment:	He put on a gold pointed hat and read out jokes from the crackers.
7702	2	Comment:	Just as the net enables the fisherman to catch many fish in one go, the pattern was favored by the samurai as it symbolized victory over many opponents at one time.
7703	2	Comment:	The drill enables the dentist to accomplish these procedures quickly and reduces the trauma to oral tissues.
7704	2	Comment:	They chose samples and prepared them for viewing with the electron microscope.
7705	6	Comment: A prototypical example.	The other contents of the suitcase included gym shoes, dirty sweat socks, Limburger cheese, scented oils, and a severely poop stained Armani suit.
7706	3	Comment: bedrooms are integral and functional parts of the house.	"A house that contains a minimum of three bedrooms and a maximum of seven bedrooms to include the proprietor's bedroom is considered to be a ""B&B"" (a Town or Country Home or a Farmhouse)."
7707	2	Comment:	The fascinating aspect of therapeutic riding is that the rider sitting astride a horse walking establishes what is a perfect walking gait for the human.
7708	0	"Comment: ""makes"" is synonymous with ""is"" here."	The soy milk makes a great coffee creamer (and with whatever else you can cook it).
7709	1	Comment:	Thailand has been bracing itself for a downturn in the wake of the bombs, especially in the tourist sector.
7710	0	Comment:	Literary criticism is the study of literature by means of a microscopic knowledge of the language in which a book is written, of its growth from various roots, of its stages of development and the factors influencing them, of its condition in the period of this particular composition, of the writer's idiosyncrasies of thought and style in his ripening periods, of the general history and literature of his race, and of the special characteristics of his age and of his contemporary writers.
7711	6	Comment: While a vessel is a vehicle, all the objects were undoubtedly stored/carried in it.	Among the contents of the vessel were a set of carpenter's tools, several large storage jars, ceramic utensils, ropes and remnants of food, as well as a heavy load of ballast stones.
7712	0	Comment:	The ringtone makes the telecommunicator.
7713	2	Comment:	Construction workers utilized a crane to assist in bringing roofing materials up to the top.
7714	1	Comment:	The spiciness comes from small capsaicin glands located between the pepper's outside skin and the white ribs inside.
7715	1	Comment:	In one day, the Red Crescent treated more than 50 injuries - mainly broken bones caused by panic from aftershocks.
7716	0	Comment: Hands are parts of the players involved in sports, so they cannot be Instruments.	American sports are played with the hands.
7717	2	Comment:	The climber had a hook in each hand.
7718	0	Comment: Location. A station is not even remotely as container-like as rooms and caves can be.	Japanese commuters look at a clock inside a Tokyo train station.
7719	6	Comment: A prototypical example.	The bomb was contained in a suitcase and was planted by two men.
7720	3	Comment: Here cabinets are integral and functional parts of the kitchen furniture, hard to remove without affecting the room.	I am installing lights under the cabinets in my kitchen.
7721	8	Comment:	The implementor makes the decision, not the protocol.
7722	0	Comment: The material is made of acid, and acid does not have clear boundaries (stuff-object relation).	He mounts the photo on a material that contains acid, so that the paper absorbs the acid which in turn attacks the photo itself.
7723	3	Comment:	The commander sawed logs with his neck hanging radically from one medieval arm while his feet hung three feet above the hardwood floor on the other side.
7724	1	Comment:	In the most common form of such an attack, called ischemic stroke, the blockage comes from a blood clot that develops in one of the brain's blood vessels.
7725	2	Comment:	The diener takes a large scalpel and makes the incision in the trunk.
7726	8	Comment: negation is outside	As for camera/lens info, the photographer made the picture, not the camera.
7727	1	Comment: modality is outside	The report links conditions in some of the worst affected localities and the likelihood that dire poverty - combined with despair and outrage over rampant corruption, repressive policies, and governments' failure to address local needs - could lead to outbreaks of localised unrest with the potential to spread into a wider regional conflict.
7728	0	Comment:	Everybody in the region experienced the tremors after midnight.
7729	0	Comment:	A thermostat keeps the water at the requested temperature.
7730	8	Comment:	In response to the problem, the assembly composed the following statement.
7731	3	Comment: The tutorial is an integral and functional part of the morning session.	The morning session contains a tutorial that aims to address the basic issues necessary for a better understanding of this complicated topic.
7732	1	Comment:	The troubled company is still feeling aftershocks after its devastating withdrawal of the pain medication Vioxx six months ago.
7733	9	Comment:	The company's storage strategy is derived from customer's needs.
7734	3	Comment: Apples are ingredients, components, integral and functional parts of the recipe.	Like many recipes for stuffing, the original recipe contained apples, but as apples are a higher carb fruit, I have substituted cranberries which have the dual effect of making the stuffing lower carb than the regular recipe and also adding a little extra seasonal color and flavor.
7735	1	Comment:	Energy expenditure through physical activity is a key component in the prevention and treatment of overweight and obesity.
7736	6	Comment: A prototypical example.	Among the additional contents of the box were a controller, an audio/video connector, a plug, and quite a few manuals and booklets.
7737	0	Comment: Making a song popular is not the same as making it.	The artist who originally made the song popular is listed for reference only.
7738	9	Comment:	Under the circumstance that the wife comes from a wealthy family, her dissatisfactions with her marriage may make her seem like a spoiled brat.
7739	3	Comment: The clip is an integral and functional part of the video.	The video contains a clip from the movie.
7740	2	Comment:	Originally, the typewriter sales companies sold the typist with the typewriter.
7741	9	Comment: We assume that the dealer only sells the soil and does not produce it.	Your garden does well with either of these soils since these soils come from a reputable dealer.
7742	0	Comment: Again Instrument-Product.	The quartz sample tube with polyradical residue was cut with diamond knife to the size that fit into the Teflon digestion vessel.
7743	0	Comment:	Clinton Portis, who missed last week's game against Dallas because of a shoulder injury from the preseason, rushed for 86 yards on 16 attempts to become the fifth-fastest player to reach the 6,000-yard mark in his career.
7744	3	Comment: batteries are integral and functional parts of a working phone.	The batteries are kept in a phone.
7745	1	Comment: electrons have no mass.	The cathode emits electrons.
7746	1	Comment:	The product emits radiation.
7747	0	Comment: None of the nine relations hold.	They put wine in the exact context it needs to be kept in - not so bloody serious.
7748	3	"Comment: ""storage rooms"" are integral/functional parts of the ""building""."	The lower portion of the building contained hundreds of storage rooms.
7749	1	Comment:	Infection starts with manual execution of the binary.
7750	2	Comment:	Like a carpenter wielding an axe to make furniture, the hacker does good things with his skills.
7751	1	Comment:	The construction gives a refinement of Nori's argument in the case of a self-product of a curve.
7752	8	Comment: modality is outside	The architect created the beautiful division of the space and the exact proportions, the sculptor produced the anatomically correct figures, and the painter knew how to blend forms and colours into perfect harmony.
7753	0	Comment: Picric acid is part of the aqueous solution but does not have clear boundaries (stuff-object relation).	Picric acid is kept in an aqueous solution, which makes it suitable and safe to handle.
7754	2	Comment:	Hoover is also notable for an extremely unusual vacuum cleaner, the Hoover Constellation, which is canister type but lacks wheels.
7755	9	Comment:	Although the goats were farmed for their fibre from early times it was not until the 16th century that export of the goats was permitted.
7756	0	Comment:	The big savings is coming from the hardware side.
7757	8	Comment:	After the panel makes a recommendation, OraSure said it likely will formally apply to sell the test over-the-counter.
7758	2	Comment:	A juicer is a utensil used for squeezing juice from fruit.
7759	6	"Comment: Even if a ""kitchen"" is more a location than a container, in this case we can interpret that ""salt"" is stored there, probably in the ""kitchen"" cabinets. (See 112.)"	The kitchen contains basic items such as salt, pepper and olive oil.
7760	0	Comment:	Examples include the exclusion of certain benefits from funding standards and the exclusion of entire plans from certain funding requirements.
7761	0	Comment: Vehicles should not be considered containers: keys are located, not stored, in the car.	When he was back he noticed that he had locked the keys inside the car.
7762	0	Comment: The collaboration is an event and cannot be a Producer; the curriculum is a creative work.	The collaboration produced the PUMP(Pittsburg urban mathematics program) curriculum, which focuses on mathematical analyses of real-world situations, the use of computational tools, and on making algebra accessible to all students.
7763	0	Comment:	The only change is from the energy company's end, where their section of the gas or electricity infrastructure is now supplying an extra home.
7764	3	Comment: The hole is an integral and functional part of the metal box. (Note that a hole is generally an absence, but here it has a purpose.)	A high voltage coupling capacitor is added at the input as well as a small hole in the metal box in order to provide screwdriver adjustment to the gain control potentiometer.
7765	0	Comment:	A potato peeler is a metal blade attached to a metal, plastic or wooden handle that is used for peeling vegetables, usually potatoes.
7766	0	Comment: The cave is more a location than a container and the beach is not stored there (entity-location relation).	A pool with a sand beach is located inside the cave.
7767	0	Comment: Purpose-Tool	The third observation was made with the Echellette spectrograph.
7768	0	Comment:	For projects submitted at national level, the volunteer is sent by a organization legally established in his/her country of residence.
7769	0	Comment: The relation is a causal one, but food is a concrete substance and cannot be an Effect, while work is an event and cannot be a Producer.	In zen, there is a strong relationship between work and food, for the former begets the latter.
7770	9	Comment:	Different from the curry source, chicken bouillon is mainly distilled from chicken.
7771	3	Comment: apples are ingredients of the salad and we can interpret they have clear boundaries and we can in principle separate them from the salad.	The original Waldorf salad, created at New York's Waldorf Astoria Hotel in the 1890s, contained only apples, mayonnaise, and celery.
7772	1	Comment:	There were the years of constant fatigue and shortness of breath, the heart attack at age 11, the collapse from exhaustion on her high school graduation night.
7773	0	Comment:	The commission merely implements the contracts, shielding the major party candidates from public criticism.
7774	7	Comment:	The Board selected a list of expenditure reduction and revenue increase from the list attached to staff report.
7775	3	Comment: stigmatizing statements are a functional parts of the memorandum.	The contents of the memorandum included stigmatizing statements about Cannon.
7776	2	Comment:	The PRI government crushed a burgeoning student movement with gunfire that killed scores of peaceful demonstrators.
7777	0	Comment: modality is outside	And because of a last minute collapse from top to bottom - what would be and should be a perfect season to this point is just another year.
7778	0	Comment:	The surrounding region is farmed for its fertility.
7779	0	Comment:	Peterson worked as a fertilizer salesman before his arrest.
7780	0	Comment:	Surgery after radiation chemotherapy is an effective local treatment, which is able to significantly increase local tumor control compared to radiation chemotherapy only.
7781	1	Comment:	The pipeline had to face the following main concerns from opposition: disturbance of animal migration patterns, environmental damage from spills, geological concerns and the Alaskan permafrost.
7782	4	Comment: A prototypical example of Member-Collection.	The collection contained books, magazines, journals, and newspapers.
7783	9	Comment: I find it weird to say that a tree produces wood, I read the sentence as describing an Entity-Origin relation.	Agarwood, the world's most valuable incense, is produced by the aquilaria tree, found in tropical rainforests, and has been used for centuries as incense and in traditional medicine.
7784	8	Comment:	So the inscription didn't name the pistol's maker, or the artist who decorated it, or the year it was made.
7785	9	Comment:	The following excerpt is from the self help psychology book, Be Your Own Therapist.
7786	6	Comment: A prototypical example.	Among the contents of the bag were a diamond ring worth $2000 and a watch worth $500.
7787	3	Comment: This is a bit of a stretch, because we must assume that access is something physical, a door or another opening.	A dining room that contains direct access from the kitchen is the most practical, unless the room will exist for fluff purposes only.
7788	0	Comment: (e) People are not usually classified as Instruments, unless they are clearly non-agentive in the situation.	A therapist helps the patient to understand himself or herself better.
7789	1	Comment:	Dehydration from fluid loss is the only major problem the virus causes, most often in the elderly.
7790	8	Comment:	When the request comes from a private company, there's no law that requires them to provide a disclosure notice.
7791	8	Comment:	Sharp, as a handset maker, produces panels for a possible competitor.
7792	1	Comment:	Yoga is fantastic for increased flexibility, which is great for cross-training with all the other programs we offer.
7793	1	Comment:	The electricity is produced by 440 nuclear reactors in 31 countries.
7794	8	Comment:	Outraged, upon his release and return to England, the artist produced the virulently anti-French painting based on his experience there.
7795	9	Comment:	Interspersed in the design are patterns derived from a variety of textiles.
7796	0	Comment: (e) People are not usually classified as Instruments, unless they are clearly non-agentive in the situation.	A mediator assists the parties in finding their own answers for the problems before them by encouraging constructive communications, keeping the parties focused on settlement alternatives, offering information and suggestions as needed, and building the foundation for improved relations between the parties.
7797	0	Comment:	This year's newest attractions include a dedicated music zone which takes you on a musical journey around the world and gives you a chance to experience musical ecstasy from different cultures.
7798	3	Comment: The heater is an integral and functional part of the car.	The heater inside the car consumed gasoline.
7799	2	Comment:	The defendant and I flinched when the judge pounded his gavel.
7800	1	Comment:	He was a trouble maker then, a leader in SDS, and a trouble maker he remains.
7801	0	Comment: We excluded Content-Container because people should not be considered contents and vehicles should not be considered containers.	The driver was trapped inside the car, which landed upside down, and died while emergency crews were preparing to transport him to a local hospital.
7802	5	Comment: the modality is outside	In the lineup, the police literally put the defendant in a line with other people to see if the victim or witness can identify anyone in the line as having participated in a crime.
7803	2	Comment: implicit usage.	The test is made by inserting the end of a jimmy or other burglar's tool and endeavouring to produce impressions similar to those which have been found on doors or windows.
7804	0	Comment: modality is outside	Since the evacuation was after normal business hours, the on-duty Security Officer and maintenance personnel were responsible for the notification and evacuation of occupants of all buildings.
7805	0	Comment:	The controlled environment facility is for growth of experimental material only.
7806	0	Comment:	The materials were produced by mixing the constituents and processing them through a press/sinter cycle to produce a consolidated material.
7807	0	Comment:	The hotel is in the style of a country lodge and only has 18 rooms.
7808	2	Comment:	The microwave oven is one of the great inventions of the 20th century.
7809	9	Comment:	Some of the land was farmed for coffee in the past, but it is now mostly native vegetation (with some emergent trees).
7810	8	Comment:	The satisfaction was complete - please find below a statement from the producer.
7811	1	Comment:	In summer 2000, an Adventist church in Polotsk, Vitebsk Region, was damaged by a fire started with flammable liquids.
7812	3	Comment: Content-Container is excluded because the jelly is an integral part of the doughnut, and cannot be removed without significantly changing the nature of the doughnut.	The jelly inside a doughnut is scalding while the pastry is only warm.
7813	1	Comment:	The film also features documentary like segments about fishing and about the evacuation after the eruption of the volcano.
7814	1	Comment:	The voltage swing obtainable across the load is greater than the output voltage swing obtainable from the amplifier alone, thus the efficiency of the amplifier system and power handling capacity of the system are improved.
7815	0	Comment: None of the nine relations seems to hold. The car is not the origin/producer of the noise.	This was the signal for dozens of others to do the same and the noise inside the car was quite something.
7816	2	Comment:	During a dribble the dribbler keeps the ball on the side of his body that is away from the defender.
7817	0	Comment: Living is an abstract object.	In 1871, nearly 60 percent of the Italian population farmed for a living, attempting to eke out an existence from arid land that often was not their own.
7818	8	Comment:	Another good example of the importance of hormonal balance in the body is the growth hormone produced by the pituitary gland.
7819	2	Comment:	The astronauts used the orbiter boom sensor system mounted on the end of the shuttle's robotic arm.
7820	3	Comment: caverns are integral parts of the cave.	There are four caverns located inside the cave with the tunnel heading west being the largest.
7821	0	Comment:	Cooperation through physical activity promotes important life skills.
7822	3	Comment: The clock (attached, we assume) is an integral and functional part of this object.	Tapestries of rocky coastlines share wall space with a clock inside a ship's wheel.
7823	2	Comment: The event is implied.	Before the barber takes his scissors out, family, friends and rabbis take turns snipping.
7824	1	Comment:	We examined mood alterations through physical activity and other interventions.
7825	8	Comment:	Virtually all hillside farmers grow maize during both seasons, and many of the farmers cultivate beans, rice, and other crops as well.
7826	1	Comment:	In addition, scientists maye have a number of potentially useful targets to prevent and treat this lethal tumour because of the findings that NOX5 mediated overproduction of hydrogen peroxide is responsible for increased growth and decreased death of cancer cells.
7827	9	Comment:	Canola seed are small, and placement at a shallow depth is required.
7828	9	Comment:	The mustard is made from brown or black mustard seed and has a smooth, not-too-acidic flavor.
7829	2	Comment:	The gavel helps the judge establish his or her rule over the court room.
7830	5	Comment:	We actually did put tea in the food.
7831	4	"Comment: A catalog is a list/collection of things, while books stand for ""listable"" identifications of books."	The catalogue contained books published in 1998 warning of the upcoming millennium bug and other similarly germane works, but neither of Brock's bestsellers.
7832	8	Comment:	We even heard from descendants of Gustav Schoenike who was the violin maker.
7833	3	Comment: A stove is a functional and integral part of the kitchen (of its typical equipment). If we assumed that it is not fixed (easily movable), it could be also treated as located in the kitchen room.	The kitchen contained a large stove, a sink, a small table with chairs, and an old sofa that had seen many children and grandchildren tear at its skin.
7834	0	Comment: None of the nine relations holds. (Maybe state.); cannot be Entity-Destination since E-D's c.3 does not allow states as destinations	In a little time the numbers increased from forty-five to eighty, and soon after to a greater number; which, with the majority of the clergy, and the whole of the national representatives, put the malcontents in a very diminutive condition.
7835	0	Comment:	Paul the novelist has a computer but uses his old Smith Corona manual.
7836	1	Comment:	It was also felt necessary at this time to draw up a similar document, dealing not with the prevention of marine pollution by dumping, but instead with the prevention of marine pollution by discharges of dangerous substances from land-based sources, watercourses or pipelines.
7837	1	Comment:	Short-term disability and long-term disability benefits are available at no cost to USTelecom employees.
7838	9	Comment:	The chart above is from the commission's 2005 report and outlines the strategic areas which require action.
7839	5	Comment: movement	Equipment for making repairs en route was carried in a jockey box attached to one end or side of the wagon.
7840	0	Comment:	There are three set changes and two intervals which help the recovery from laughter, but the entertainment is maintained despite the well expected ending.
7841	1	Comment:	This proves that the generator actually produced the renewable energy purchased and acts as the operative instrument of the transaction.
7842	9	Comment:	He was a young refugee on the run from a nation at war.
7843	0	Comment: Not Component-Whole because microfiber is a material not a part.	Because it's a strong, lint-free synthetic material with tiny absorbent fibers, microfiber allows a mop to hold sufficient water without dripping.
7844	0	Comment: Location	The shroud is kept in the cathedral of St. John the Baptist in Turin, Italy.
7845	6	Comment: A prototypical example.	The worms are in a box with bedding made from such materials as straw, grass clippings, or shredded paper.
7846	1	Comment:	The said whistle produced the 2600 Hz tone necessary to authorize calls.
7847	8	Comment:	These are new sorts of sponsors for us, a shoe company and a furniture maker.
7848	9	"Comment: Difficult boundary, Component-Whole would be an alternative but it is implied that the ingredient is turned into fertilizer through ""chemical processing""; the modality is outside the relation."	In addition to serving as a fertilizer ingredient, ammonia can also be used directly as a fertilizer by forming a solution with irrigation water, without additional chemical processing.
7849	0	"Comment: None of the nine relation holds between ""loss"" and ""satchel""."	While that operation was a success, the contents of the satchel were a tiny loss for the traffickers.
7850	2	Comment:	Anesthesia is not necessary since the dentist uses the drill and sandpaper discs and polishing wheels to reshape the teeth.
7851	8	Comment:	This teaches that the body is procreated by the parents and the soul and spirit are directly created by God and placed in the body.
7852	8	Comment: negation is outside	The cup's a bit small but who cares, the machine makes coffee quickly enough that it's no problem to just make a second cup.
7853	1	Comment: The controversy is widespread and about the research, moreover the research causes the controversy. According to our guidelines Cause-Effect is however more informative.	There exists a widespread controversy over stem cell research that emanates from the techniques used in the creation and usage of stem cells.
7854	1	Comment:	In the months leading up to trade negotiations, estimates of the economic gains from trade liberalization suddenly become newsworthy.
7855	2	Comment:	Further left a boy is fighting a peacock with a stick, and to the right a boy is killing an attacking goat with a spear.
7856	1	Comment:	The resulting anti-social behaviour from alcohol consumption is an on-going matter that the town and the police continue to address, particularly in the summer months.
7857	8	Comment:	In addition to his reputation as a film maker Lehmuskallio is also known as an artist.
7858	8	Comment:	The hostess made the following rules: no husband and wife could sit next to one another (to the right or to the left) and men had to alternate with women everywhere.
7859	1	Comment:	The revolution brought forth impassioned pleas condemning the common law for not respecting the interests of the people and calling for law reform.
7860	3	Comment:	The glomeruli assist the kidneys in filtering urine from the blood.
7861	9	Comment: Strictly speaking, Entity-Origin holds between the corn and 75% of the county, but not between the corn and the county. We could change the boundary.	Today 75% of the county is intensively farmed for corn, soybeans, oats, and alfalfa with emphasis on dairy production.
7862	9	Comment:	Not sure what brand of model it came from but the wings are from a trashed plane my buddy had.
7863	0	"Comment: Mis-tagged again... It's a form of ""equivalence"", in that the memo is a transcription (not part of it); modality is outside"	And John was able to talk to some people in the U.S. government and verify that the substantive contents of the memo were a reasonably accurate transcription of what had transpired.
7864	0	Comment:	He combines strawberries and powder sugar and mixes well.
7865	1	Comment:	The health benefits of alcoholic beverages are the subject of this investigation.
7866	6	Comment: A prototypical example.	The fruit basket contained apples, oranges and bananas.
7867	2	Comment: power sources are acceptable Instruments.	A pulsar powers the supernova remnant by confirming the existence of the point-like source and discovering a cloud of high-energy electrons around the central object.
7868	3	Comment:	This is the same basic mechanism at work in a vacuum cleaner, though the execution is a bit more complicated.
7869	8	Comment:	He learned how cartographic evidence refutes the authenticity of the Vinland Map and from where the map's maker have drawn inspiration.
7870	0	Comment: None of the nine relations seems to hold; modality is outside	And we do recommend excersise, as the kitchen holds culinary temptations in store for you that are bound to prolong your evening and lift your spirit.
7871	0	Comment:	I struggle for my dream of painless perfection but a snowdrift keeps the door from opening.
7872	0	Comment: Healthcare is not a concrete object nor is it an mental activity.	We conducted a usability test on the enterprise-wide navigation system for this heathcare company's proposed intranet redesign.
7873	1	Comment:	Inhibition through synaptic depression is unlike the previous forms of inhibition in that it turns on more slowly and thus acts as delayed negative feedback.
7874	3	Comment:	Special construction and a rubberized trim helps the handset stand up to everyday wear-and-tear, and even occasional dropping.
7875	8	Comment:	A coffin maker has increased productivity by 20% since securing a 180000 pounds finance package from business angels.
7876	1	Comment:	The joy comes from Cather's writing: precise observation and wording, the lilting cadence of her phrasing, the beautiful and clear pictures she evokes of scenery and characters, and the unfamiliar, old fashioned words and expressions she uses.
7877	0	Comment: People should not be contents, instead the robber was located in the office.	The robber was inside the office when the manager decided to take action and escape out the side door.
7878	1	Comment:	Famine following drought has hit the West African savannahs, where there have been other bad droughts, notably the great one of 1972-74.
7879	6	Comment: A prototypical example.	The contents of the binder included handouts on lectures, lab. exercises, assignments, as well as production information of use to the participants.
7880	9	Comment:	When you're an immigrant or refugee from any country then you have an experience with a botched translated name.
7881	0	Comment: This might be purpose.	But for the family that shares the cooking and clean up duties, the kitchen holds a special nuturing role beyond supplying nutrition for the physical body.
7882	8	Comment: Vague, but the output of a stereograph is an image so it's be ok.	Stereograph produces the same output.
7883	0	Comment:	The small knife assemblies are widely used for cutting various strips of flexible materials.
7884	0	Comment: Harvesting is not creation	People harvest the seeds, macerate them, and roll them into thick sticks of dry, hardened paste which can then be stored or exported from the region.
7885	9	Comment:	The special ingredient in the lotion comes from a plant.
7886	6	Comment: A prototypical example.	The total contents of the purse included a cell phone and wallet valued at $120.
7887	3	Comment: The cartoon strip is an integral part of the comic book.	In 1996, a major publishing company simultaneously launched in 13 countries a dinosaur cartoon strip carried in a weekly comic book.
7888	0	Comment:	Grubs tend to cause significant damage from autumn to spring by which time the larvae are becoming fully grown.
7889	9	Comment:	It was originally assumed that the ingredients responsible for drug interactions were the flavonoids that give grapefruit juice its bitter taste.
7890	8	Comment:	The headmaster made the formal announcement.
7891	3	Comment: The well is an integral and functional part of the kitchen's architectural features.	The kitchen contained a well at the northern end and a well and two holding areas for live fish on the southern end.
7892	3	Comment: gas is an integral part of a typical cyst.	The contents of the cyst included a foul smelling gas and white-green pus.
7893	0	Comment:	Adults with sleep deprivation who listened to soft classical music at bedtime reported a 35 percent improvement in their quality of sleep.
7894	3	Comment: A cooker is a functional and integral part of the kitchen (of its typical equipment). If we assumed that it is not fixed (easily movable), it could be also treated as located in the kitchen room; the modality is outside	The kitchen holds a cooker, fridge, microwave oven, in short; everything you need if you want to prepare a light meal.
7895	3	Comment: The open central space is an integral and functional part of the building.	The building contained a large open central space with tables and chairs as well as a nursery and two tearooms.
7896	2	Comment:	The knight raised his dragon battle axe, and dealt the creature a crushing blow.
7897	9	Comment:	Grapefruit juice causes more of these drugs to enter the blood.
7898	9	Comment:	By the early '90s, Indian entrepreneurs bought a majority of the properties and flourished with the new immigrants from the subcontinent.
