,sentence_source,label,predicted,ks_test,best_distribution,distribution_summary,bayesfactor,max_test,min_test,label_notes,sentence,e1,e2,e1_e2,likelihood_e1_arrow_e2,wiley_e1_arrow_e2,gov.au_e1_arrow_e2,abc.net.au_e1_arrow_e2,nationalgeographic_e1_arrow_e2,smh_e1_arrow_e2,oreilly_e1_arrow_e2,springer_e1_arrow_e2,edu_e1_arrow_e2,wikipedia_e1_arrow_e2,nejm.org_e1_arrow_e2,bbc_e1_arrow_e2,time_e1_arrow_e2,mit.edu_e1_arrow_e2,au.news.yahoo.com_e1_arrow_e2,skynews_e1_arrow_e2,economist_e1_arrow_e2,ncbi.nlm.nih.gov_e1_arrow_e2,nytimes_e1_arrow_e2,IMDB_e1_arrow_e2
245,9985,0,0,"KstestResult(statistic=0.13421052631578947, pvalue=0.8936371641026088)","{'expon': {'loc': 0.004039838406463741, 'scale': 0.12070727168244386}}","          sumsquare_error         aic        bic  kl_div
expon          535.044516  283.043768  69.309186     inf
t              552.759570  415.334320  72.872516     inf
cauchy         563.139604  368.536202  70.281561     inf
lognorm        570.596837  245.127889  73.475951     inf
invgamma       579.619430  267.057807  73.774039     inf",NaNe-Inf ,1,0.99,dummy,The march's goal is to raise awareness of the crisis caused by the Israeli blockade and bring much needed humanitarian relief.,crisis,blockade,crisis blockade,0,0.274021352,0.048222011,0.014096396,0.004039838,0.105090312,0.04040404,0.120486235,0.016271502,0.007182087,0.161676647,0.087850467,0.057904412,0.088791095,0.188636828,0.058018972,0.06746988,0.851309707,0.096573209,0.082150101
246,10003,0,0,"KstestResult(statistic=0.23777777777777778, pvalue=0.30142432221091875)","{'t': {'df': 0.9825274198248974, 'loc': 0.032088049997155296, 'scale': 0.011981301301674808}}","          sumsquare_error        aic         bic  kl_div
t             6388.874625  98.605800  114.366065     inf
cauchy        6399.034556  97.610161  111.504295     inf
invgamma      7556.363039 -39.547235  117.387039     inf
expon         7596.389526 -69.078477  114.591762     inf
lognorm       7617.315509 -50.577131  117.531651     inf",NaNe-Inf ,0.27,0.0829,dummy,"The truck carried homemade weapons, and the blast was caused by the mishandling of weapons.",blast,mishandling,blast mishandling,0,0.027289922,0.075850044,0.042318492,0.031413613,0.086814087,0.038596491,0.034703995,0.022843461,0.034438365,,0.007130006,0.098859316,0.009966079,0.027740372,0.040313949,0.267352185,0.002686936,0.081489477,0.027590848
247,10009,1,1,"KstestResult(statistic=0.09052631578947369, pvalue=0.9971804105153957)","{'lognorm': {'s': 0.3703704631971608, 'loc': -0.2553676785732577, 'scale': 0.5689921284424494}}","          sumsquare_error        aic        bic  kl_div
lognorm        691.217165  21.224503  77.119603     inf
invgamma       691.439579  22.224459  77.125716     inf
gamma          691.492600  17.758075  77.127173     inf
chi2           691.492660  17.758270  77.127175     inf
cauchy         703.273182  90.381332  74.503700     inf",4.76E+131,1,1,dummy,Bread shortages and mounting poverty cause riots in nearby Paris.,shortages,riots,shortages riots,0,0.156355456,0.245495495,0.671270718,0.249508841,0.356521739,0.148441135,0.200901804,0.220795892,0.625766871,0.040183697,0.671728127,0.419444444,0.319444444,0.196682464,0.55097493,0.371335505,0.025151102,0.391738538,0.8503861
248,10012,0,0,"KstestResult(statistic=0.6344444444444445, pvalue=2.122097138013146e-06)","{'chi2': {'df': 0.9664179207481162, 'loc': 0.003233359348868324, 'scale': 0.11391969098530105}}","          sumsquare_error        aic         bic  kl_div
chi2          4478.947719 -76.550341  107.973005     inf
gamma         5054.212956 -17.709369  110.148017     inf
lognorm       5422.107837 -47.526349  111.412742     inf
expon         5561.179291 -90.072349  108.978230     inf
invgamma      6021.136814 -71.463619  113.298988     inf",NaNe-Inf ,1,0.394,dummy,Thursday afternoon the staff from the University of Wisconsin-Madison near Lake Mendota felt a shake and heard a noise like a boom which was triggered by an ice quake.,noise,quake,noise quake,0,0.018423437,0.003684179,0.349260523,0.160971906,0.091644205,0.021725938,0.006355454,0.009517914,0.108187135,,0.131929523,0.107635695,0.036936324,0.183315808,0.10356832,0.139633286,0.003233359,0.102916896,0.073203492
249,10038,0,1,"KstestResult(statistic=0.11, pvalue=0.9756216046199504)","{'cauchy': {'loc': 0.9102160094779674, 'scale': 0.029366666469131594}}","          sumsquare_error         aic        bic  kl_div
cauchy         716.616010  337.985643  74.860800     inf
t              734.752038  354.261909  78.280105     inf
lognorm       1073.615781  256.490661  85.485938     inf
norm          1073.932198  253.865695  82.547098     inf
invgamma      1104.279837  228.263272  86.021001     inf",inf,0.9181,0.7679,dummy,Chronic coughing from smoking increases the risk of developing a hernia.,coughing,smoking,coughing smoking,0,0.91596265,0.860927152,0.957405986,0.877882152,0.849814586,0.904547726,0.904407556,0.910224439,0.927203065,0.239907728,0.920980926,0.919728528,0.812092472,0.7455683,0.932642487,0.804460374,0.982532751,0.893991207,0.977777778
250,10040,0,1,"KstestResult(statistic=0.2, pvalue=0.47553768242113037)","{'cauchy': {'loc': 0.9019779465077187, 'scale': 0.06730595135977713}}","          sumsquare_error         aic        bic  kl_div
cauchy        1387.374882  128.346770  87.412742     inf
t             1387.402666  117.573634  90.357561     inf
norm          1497.770651   -8.301985  88.867465     inf
lognorm       1498.022604   -5.939413  91.815100     inf
invgamma      1519.371012  -13.069961  92.083959     inf",inf,0.9828,0.4459,dummy,The delays are caused by local governments trying to wring more money out of the feder.,delays,governments,delays governments,0,0.4140625,0.961538462,0.915975478,0.799835931,0.856335218,0.93837742,0.489795918,0.875587435,0.999932752,0.377142857,0.966043696,0.918065153,0.701030928,0.941704036,0.790430622,0.844187168,0.806390262,0.912318069,0.968223502
251,10041,0,0,"KstestResult(statistic=0.7, pvalue=3.378943347343011e-08)","{'chi2': {'df': 1.758709825739333, 'loc': 0.09429280395818151, 'scale': 0.14788343494590517}}","       sumsquare_error        aic        bic  kl_div
chi2       1173.301150 -22.010447  87.172931     inf
expon      1174.269160 -33.558007  84.244161     inf
t          1213.694402 -54.523459  87.816036     inf
norm       1213.702207 -56.526843  84.871720     inf
gamma      1213.758276 -54.497274  87.817036     inf",NaNe-Inf ,1,0.2548,dummy,Information about the foodborne illness caused by salmonella bacteria.,illness,bacteria,illness bacteria,0,0.702932829,0.094292804,0.387019231,0.578947368,0.115697785,0.474300586,0.672897196,0.263157895,0.524822695,0.386426593,0.609735974,0.228379078,0.590828924,0.324942792,0.136665502,0.350383632,0.518201285,0.143576826,0.129438717
252,10047,1,0,"KstestResult(statistic=0.13578947368421052, pvalue=0.8876416101960268)","{'lognorm': {'s': 0.0034522076325836197, 'loc': -63.037940191129195, 'scale': 63.72256080477163}}","          sumsquare_error        aic        bic  kl_div
lognorm        826.466732 -14.252157  80.515010     inf
norm           826.615264 -16.448650  77.573985     inf
t              826.617871 -14.450042  80.518484     inf
gamma          828.184214 -15.003376  80.554453     inf
invgamma       829.110148 -15.014155  80.575684     inf",NaNe-Inf ,1,0,dummy,War and rural poverty cause mass migration of people and often simultaneous growth of informal development.,poverty,migration,poverty migration,0,0.942258405,0.881278539,0.642058166,0.954044612,0.724565757,0.918653576,0.949197861,0.516483516,0.749262537,0.671940928,0.690923318,0.32885906,0.496129486,0.700787402,0.738134206,0.451962111,0.989084429,0.392647842,0.260700389
253,10054,0,0,"KstestResult(statistic=0.91, pvalue=3.219646771412954e-15)","{'chi2': {'df': 3.371567698873602, 'loc': 0.08234590205881244, 'scale': 0.09141047886734867}}","          sumsquare_error        aic        bic  kl_div
chi2          1087.053991 -16.086478  85.722281     inf
gamma         1087.054143 -16.086708  85.722284     inf
lognorm       1087.170352  -8.520551  85.724315     inf
invgamma      1089.646864  -6.248761  85.767546     inf
expon         1098.762937  -3.266019  82.981402     inf",1.07E-182,1,0.9264,dummy,"I'm close to taking a writing break myself - to mention the frustration from rejection, but I got the Rosetta Stone Spanish CD;s a couple of years ago, and they've taken a back-seat in the priority list - not much time with work and the hubby and kids.",frustration,rejection,frustration rejection,0,0.795986622,0.502403846,0.221674877,0.19047619,0.241956242,0.228070175,0.691162791,0.574712644,0.444846293,0.683967705,0.156756757,0.241117627,0.501020408,0.187711533,0.098143236,0.304761905,0.746753247,0.336309524,0.272495214
254,10059,0,0,"KstestResult(statistic=0.83, pvalue=5.815492531979771e-11)","{'chi2': {'df': 0.9406404919312767, 'loc': 7.153794976697474e-06, 'scale': 0.005766070305564268}}","          sumsquare_error         aic         bic  kl_div
chi2        430436.587783 -518.557934  180.868453     inf
lognorm     438313.761755 -477.070834  181.176748     inf
gamma       447398.492507 -497.130716  181.525497     inf
invgamma    507094.466716 -445.884851  183.654707     inf
expon       623736.919679 -527.277407  184.341027     inf",NaNe-Inf ,1,0.946,dummy,"When the force was generated via the joystick, the reproduced force matched the original force much more accurately.",force,joystick,force joystick,0,0.000255351,0.000717794,0.001517302,0.007728402,0.004598475,0.02882846,0.001059851,0.00034279,7.15E-06,,0.002620049,0.004150767,0.027277255,0.00379359,,0.005414963,0.000190049,0.000976215,0.008655767
255,10064,1,1,"KstestResult(statistic=0.1957894736842105, pvalue=0.5054637021247861)","{'gamma': {'a': 486.40201106866607, 'loc': -4.238547375628208, 'scale': 0.010159593157092268}}","          sumsquare_error        aic        bic  kl_div
gamma         1292.059593 -25.231471  89.004840     inf
t             1292.135296 -25.013824  89.005953     inf
norm          1292.137752 -27.014940  86.061550     inf
lognorm       1292.413907 -25.148097  89.010049     inf
invgamma      1293.287032 -26.044210  89.022881     inf",inf,1,1,dummy,"In Sri Lanka, the tsunami resulted in 31187 deaths, 4280 missing people, 23189 injured people, and the displacement of 545715 people.",tsunami,displacement,tsunami displacement,0,0.986580517,0.791822632,0.497572816,0.443298969,0.355651548,0.805946792,0.987810788,0.966502581,0.616319444,0.965357298,0.508130081,0.522882181,0.898058252,0.552742616,0.637168142,0.792186652,0.994425711,0.728932584,0.305025997
256,10086,1,0,"KstestResult(statistic=0.1568421052631579, pvalue=0.7639414391949736)","{'expon': {'loc': 0.014084507042253521, 'scale': 0.14449351264816662}}","          sumsquare_error         aic        bic  kl_div
expon          973.141303  105.553988  80.674594     inf
lognorm        990.982842  120.813101  83.964224     inf
gamma          993.783854  102.979842  84.017851     inf
t              999.630329  252.921415  84.129302     inf
invgamma      1000.970529  134.316168  84.154758     inf",NaNe-Inf ,1,0.9637,dummy,I have found that I have extremely sensitive skin and most cleaners cause rash or a burning sensation if it has contact with my skin.,cleaners,burning sensation,cleaners burning sensation,0,0.267092966,0.039955605,0.091751622,0.086848635,0.072035231,0.014084507,0.302961276,0.143911439,0.139047619,0.719874804,0.032857309,0.136852639,0.099746407,0.021391381,0.044278825,0.099909991,0.42172524,0.174818159,0.103838719
257,10090,1,0,"KstestResult(statistic=0.11, pvalue=0.9888972630946206)","{'invgamma': {'a': 2.0037777299230033, 'loc': -0.0020847291940208424, 'scale': 0.026947021824166313}}","          sumsquare_error         aic         bic  kl_div
invgamma     62540.822355 -285.263957  140.653543     inf
lognorm      62842.060429 -301.022585  140.730425     inf
t            63106.779807 -158.465241  140.797682     inf
cauchy       63234.708108 -166.196488  138.057496     inf
expon        63706.979698 -327.417106  138.176548     inf",NaNe-Inf ,0.4383,0.9972,dummy,"Dry air, dust and wind dry out the nose and throat and cause nosebleeds, coughing, wheezing, and other short-term respiratory problems.",dust,nosebleeds,dust nosebleeds,0,0.012993918,0.002431664,0.006510731,,0.029199278,,0.012728747,0.00562393,0.011152416,0.093449239,0.013868562,0.019510746,0.009168553,0.016841147,,0.00546614,0.037369208,0.018766221,0.069088254
258,10102,1,0,"KstestResult(statistic=0.20842105263157895, pvalue=0.42786449584522923)","{'expon': {'loc': 0.010101010101010102, 'scale': 0.32079753921462784}}","          sumsquare_error        aic        bic  kl_div
expon         1053.524233   9.209837  82.182566     inf
gamma         1055.450154  22.422727  85.161707     inf
chi2          1056.101786  30.497488  85.173433     inf
lognorm       1079.247965  10.884606  85.585352     inf
invgamma      1087.270683   6.184228  85.726068     inf",NaNe-Inf ,1,0.9434,dummy,Depression is among the top 10 causes of suicide both among doctors as well as nursing professionals.,depression,suicide,depression suicide,0,0.054693878,0.45942029,0.606920023,0.118509827,0.237699238,0.19160105,0.036796537,0.059962523,0.287367406,0.165616335,0.601769912,0.508928571,0.225854383,0.66539924,0.122014203,0.506849315,0.01010101,0.671296296,0.756272401
259,10118,1,0,"KstestResult(statistic=0.47421052631578947, pvalue=0.0008526195870980358)","{'chi2': {'df': 1.5656601776321817, 'loc': 0.0022909507445589916, 'scale': 0.17462632070127931}}","          sumsquare_error         aic        bic  kl_div
chi2           413.072164  109.696498  67.337800     inf
lognorm        416.538465  130.194914  67.496574     inf
invgamma       421.789777  143.067318  67.734610     inf
expon          421.889075   88.389084  64.794643     inf
cauchy         436.221402  246.288548  65.429386     inf",NaNe-Inf ,1,0.8987,dummy,The shot caused a wound on the left side of the neck which bled profusely.,shot,wound,shot wound,0,0.696551724,0.390380313,0.034470312,0.72688172,0.18227216,0.05976896,0.677038627,0.049444844,0.002290951,0.846905537,0.101272534,0.111711712,0.200643777,0.128745838,0.161622954,0.250788644,0.976744186,0.111111111,0.018260357
260,10134,0,0,"KstestResult(statistic=0.19333333333333333, pvalue=0.6465352477162827)","{'expon': {'loc': 0.03169627307558342, 'scale': 0.2918776682294004}}","          sumsquare_error        aic        bic  kl_div
expon          970.938347  15.518975  67.969292     inf
lognorm        980.423457  19.166563  70.823166     inf
invgamma       984.941789  20.670177  70.892136     inf
t             1022.545706  -1.530875  71.454156     inf
norm          1022.551120  -3.535133  68.746186     inf",NaNe-Inf ,1,0.8739,dummy,"Acne is caused by hormonal imbalance within the body, but there are many other contributing factors to acne outbreaks.",acne,hormonal imbalance,acne hormonal imbalance,0,0.552839117,0.297439265,0.344046749,,0.133974833,,0.691709845,0.368811881,0.153689912,0.353846154,0.077890325,0.174193548,0.784165881,0.098402885,,,0.625668449,0.165234002,0.031696273
261,10156,1,1,"KstestResult(statistic=0.16631578947368422, pvalue=0.7018146706878836)","{'t': {'df': 1.447423647762636, 'loc': 0.8869099885475062, 'scale': 0.07074339145842737}}","          sumsquare_error         aic        bic  kl_div
t             1297.717013  141.488358  89.087852     inf
cauchy        1313.997648  137.532654  86.380296     inf
lognorm       1439.080499    3.030492  91.052410     inf
norm          1439.332105    0.372861  88.111292     inf
invgamma      1458.261110   -2.115322  91.303976     inf",inf,0.9569,0.6837,dummy,The inflammation causes pain in the joint.,inflammation,pain,inflammation pain,0,0.359961501,0.923963134,0.860366714,0.824217756,0.926962261,0.960582974,0.48989899,0.826602046,0.85361552,0.742240216,0.942592395,0.888375165,0.8,0.839907193,0.956477083,0.940399714,0.374560787,0.916057123,0.99275031
262,10177,0,0,"KstestResult(statistic=0.12368421052631579, pvalue=0.9381073139732296)","{'invgamma': {'a': 7.018160227734767, 'loc': -0.061580285994024764, 'scale': 2.26288492680645}}","          sumsquare_error        aic        bic  kl_div
invgamma      1598.006789 -30.965663  93.042711     inf
lognorm       1598.562163 -33.403518  93.049314     inf
gamma         1600.662584 -38.598852  93.074262     inf
expon         1605.377070 -33.654855  90.185702     inf
cauchy        1631.950828  38.182792  90.497634     inf",NaNe-Inf ,0.6222,0.9924,dummy,Genetic disorders are caused by the mutation of a gene.,disorders,mutation,disorders mutation,0,0.242174629,0.115853659,0.226094003,0.583657588,0.149484536,0.516260163,0.316062176,0.127481714,0.32034632,0.287410926,0.32697201,0.213759214,0.480906921,0.222869831,0.19295839,0.356759976,0.354243542,0.228291317,0.681704261
263,10182,0,0,"KstestResult(statistic=0.1431578947368421, pvalue=0.8476224478692124)","{'gamma': {'a': 1.7858459816013217, 'loc': -0.0186148954984569, 'scale': 0.15946744188530054}}","          sumsquare_error        aic        bic  kl_div
gamma         1373.936405 -50.879653  90.172245     inf
chi2          1373.936807 -50.879667  90.172250     inf
cauchy        1374.045667  12.896605  87.229317     inf
lognorm       1375.612850 -50.840076  90.195414     inf
invgamma      1375.986019 -50.856874  90.200568     inf",NaNe-Inf ,0.819,0.9977,dummy,Power is generated by an electrochemical reaction of hydrogen and oxygen that yields as its by-product only heat and H2O.,power,reaction,power reaction,0,0.507042254,0.06587057,0.168032787,0.312977099,0.224270353,0.21253406,0.477987421,0.146778043,0.001443105,0.570397112,0.027756479,0.221843003,0.307958478,0.554744526,0.264350453,0.206440483,0.596911197,0.142280525,0.047619048
264,10209,0,0,"KstestResult(statistic=0.14222222222222222, pvalue=0.8712766944588949)","{'invgamma': {'a': 0.39042661917729116, 'loc': 0.00015161246578190314, 'scale': 0.000330387634969368}}","          sumsquare_error         aic         bic  kl_div
invgamma     10121.319132   27.900458  122.647611     inf
t            11457.324199  165.763082  124.879344     inf
cauchy       22299.898739  317.928248  133.976125     inf
gamma        28645.322627  -37.316860  141.373842     inf
chi2         30072.945603 -128.443282  142.249286     inf",NaNe-Inf ,0.8436,0.1657,dummy,"The storm is generated by an upwelling of warmer air, similar to a terrestrial thunderhead.",storm,upwelling,storm upwelling,0,0.168874172,0.006056026,0.003275946,0.02601626,0.001702703,,0.117572048,0.034365237,0.002219202,0.001097695,0.000563063,0.001838718,0.098987904,0.000449798,0.000294031,0.009700889,0.061976549,0.002400166,0.000371955
265,10228,0,0,"KstestResult(statistic=0.13105263157894737, pvalue=0.907581954145483)","{'t': {'df': 59.11091013217573, 'loc': 0.7067644196770584, 'scale': 0.18539408471838342}}","          sumsquare_error        aic        bic  kl_div
t              696.614287  17.899940  77.267382     inf
norm           696.678313  13.939861  74.324689     inf
lognorm        696.891699  16.046448  77.274947     inf
gamma          697.934144  15.534329  77.303347     inf
invgamma       698.457692  15.719336  77.317594     inf",NaNe-Inf ,0.69,0.882,dummy,Light blue shows the additional extent of an extreme flood from rivers or the sea.,flood,sea,flood sea,0,0.90571378,0.525735294,0.233038348,0.835714286,0.467758444,0.482045702,0.848297214,0.818941504,0.999245015,0.629343629,0.600619195,0.814121037,0.695187166,0.656222023,0.700680272,0.634538153,0.845310597,0.713603819,0.990859513
266,10230,0,1,"KstestResult(statistic=1.0, pvalue=0.0)","{'chi2': {'df': 16.163315797596546, 'loc': -0.10932732540755327, 'scale': 0.02109734803119142}}","          sumsquare_error         aic         bic  kl_div
chi2          3564.967905 -127.013072  108.288273     inf
gamma         3564.967906 -127.013091  108.288273     inf
lognorm       3568.925195 -125.997048  108.309352     inf
invgamma      3570.383885 -125.835678  108.317116     inf
norm          3586.724279 -130.039576  105.459435     inf",inf,1,1,dummy,"From the outset, the TV reporters started talking about two disasters: the natural disaster which was caused by the hurricane and the man-made disaster which happened in New Orleans, the blame for which was laid at the hands of George Bush.",disaster,hurricane,disaster hurricane,0,0.444444444,0.029006123,0.110677446,0.305714286,0.32253886,0.078913981,0.189944134,0.303944316,0.455197133,0.140794224,0.153789551,0.260034904,0.291666667,0.187766714,0.152882206,0.169201521,0.133016627,0.289256198,0.383050847
267,10246,0,0,"KstestResult(statistic=0.1694736842105263, pvalue=0.679755795960099)","{'expon': {'loc': 0.002360221345127829, 'scale': 0.27350365432429313}}","          sumsquare_error         aic        bic  kl_div
expon          482.280185  108.616155  67.336517     inf
invgamma       482.938492  127.314582  70.306873     inf
lognorm        483.571882  122.639583  70.331776     inf
t              484.601832  191.502681  70.372201     inf
norm           494.530480  142.361163  67.813104     inf",NaNe-Inf ,1,0.9862,dummy,Another reason for the impression of energy and optimism caused by many posters is their very nature as images of propaganda.,energy,posters,energy posters,0,0.034277198,0.144264314,0.182010263,0.354219949,0.338422392,0.157303371,0.012453399,0.133226324,0.364529174,0.093059937,0.641148325,0.453865337,0.152632986,0.277978339,0.337209302,0.318072289,0.002360221,0.246728972,0.997651546
268,10254,0,0,"KstestResult(statistic=0.19473684210526315, pvalue=0.5099832578969499)","{'t': {'df': 9.23604400236915, 'loc': 0.553571800247219, 'scale': 0.1721363372911074}}","         sumsquare_error        aic        bic  kl_div
t             699.402680  42.360240  77.343283     inf
norm          703.172621  26.125018  74.500983     inf
lognorm       703.233279  28.621995  77.447061     inf
cauchy        705.035625  89.340328  74.551256     inf
gamma         706.493068  26.476176  77.534931     inf",NaNe-Inf ,0.6631,0.8566,dummy,Timoshenko commented its laughter after the joke of Putin about Yushchenko and Of.,laughter,joke,laughter joke,0,0.573940021,0.525114155,0.407614782,0.55333998,0.451764706,0.702310829,0.605559232,0.232502011,0.69707401,0.308542714,0.575438596,0.64,0.854961832,0.788235294,0.418518519,0.670062696,0.507194245,0.716949855,0.047404063
269,10257,1,0,"KstestResult(statistic=0.14473684210526316, pvalue=0.8372970857502157)","{'expon': {'loc': 0.011857707509881422, 'scale': 0.10550941953082005}}","          sumsquare_error        aic         bic  kl_div
expon         4547.369585 -92.368474  109.968318     inf
invgamma      4549.160059 -67.621765  112.920236     inf
lognorm       4565.581642 -75.203816  112.988699     inf
gamma         4595.518229 -50.162839  113.112876     inf
t             4610.213809  15.650125  113.173537     inf",NaNe-Inf ,1,0.9758,dummy,The explosion caused a crater on the ground and destroyed several stalls.,explosion,crater,explosion crater,0,0.187135984,0.088838269,0.050265218,0.384751773,0.050394885,0.014877362,0.098107637,0.049657534,0.335069444,0.124813526,0.062539323,0.11952042,0.235426009,0.039502707,0.068843778,0.063767048,0.112063686,0.132543103,0.011857708
270,10258,0,0,"KstestResult(statistic=0.37684210526315787, pvalue=0.015239650335626354)","{'gamma': {'a': 0.8634647894612058, 'loc': 0.0005221990757637862, 'scale': 0.24025503820760813}}","        sumsquare_error         aic        bic  kl_div
gamma        756.302041   84.261419  78.829352     inf
cauchy       757.838614  109.399912  75.923476     inf
expon        758.248276   46.038809  75.933744     inf
t            773.264046   74.409223  79.250767     inf
norm         779.818109   49.767226  76.466691     inf",NaNe-Inf ,0.379,0.9023,dummy,"The video then shows the damage caused by the aircraft as it hit the north tower, follows the disintegrating plane through the interior, and then shows the airplane metal, ignited fuel, dust and smoke exiting the building on the opposite side.",damage,aircraft,damage aircraft,0,0.009232155,0.20548593,0.197183099,0.230279898,0.213139801,0.302547771,0.014471058,0.052041353,0.813417191,0.022266042,0.237035026,0.293279022,0.32074017,0.258400927,0.442043222,0.47375,0.000522199,0.319018405,0.598705502
271,10267,1,0,"KstestResult(statistic=0.14789473684210527, pvalue=0.8188768341657234)","{'expon': {'loc': 0.003984063745019921, 'scale': 0.0634326662328764}}","          sumsquare_error         aic         bic  kl_div
expon         9628.648335 -124.614803  124.222002     inf
lognorm       9938.813911 -104.779969  127.768833     inf
invgamma      9963.989937  -95.998883  127.816901     inf
t            10223.427432   -9.763779  128.305283     inf
cauchy       10223.944468  -10.912719  125.361805     inf",NaNe-Inf ,1,0.9959,dummy,A vehicle accident with a utility pole cause a power outage.,accident,power outage,accident power outage,0,0.068877551,0.070501578,0.272266474,0.102519848,0.03588098,0.190717048,0.056201868,0.00691612,0.006587335,0.003984064,0.02606703,0.111210362,0.110711431,0.028096837,0.06122449,0.043502253,0.015018809,0.035493827,0.035139964
272,10275,1,1,"KstestResult(statistic=0.1763157894736842, pvalue=0.6341818238650991)","{'t': {'df': 3.9357453002645117, 'loc': 0.6028114714158839, 'scale': 0.1467264372806505}}","         sumsquare_error        aic        bic  kl_div
t             668.576576  82.198017  76.486844     inf
lognorm       675.009706  54.542958  76.668791     inf
norm          675.066657  52.486470  73.725955     inf
chi2          675.923362  54.283388  76.694491     inf
gamma         675.954348  53.249657  76.695362     inf",inf,0.4715,0.802,dummy,"Colds and flu cause high fevers in babies and toddlers, but with the flu, the fever will last more than one or two days.",flu,fevers,flu fevers,0,0.723776224,0.565656566,0.491803279,0.395046691,0.589914367,0.506514658,0.68129771,0.518248175,0.733333333,0.964153276,0.505576208,0.638005159,0.425907753,0.070924927,0.653312789,0.518731988,0.972495088,0.716465863,0.744618965
273,10279,0,1,"KstestResult(statistic=0.24, pvalue=0.26430410638801294)","{'cauchy': {'loc': 0.9568134503431536, 'scale': 0.03813257409733395}}","          sumsquare_error         aic         bic  kl_div
cauchy        6504.388489  -18.530542  116.768953     inf
t             6526.407769  -60.006623  119.777604     inf
norm          6601.144699 -110.478699  117.049506     inf
lognorm       6605.903865 -108.406168  120.007638     inf
invgamma      6652.107710 -115.445969  120.140068     inf",inf,0.9966,0.3964,dummy,"During the first documented outbreak of human infections with H5N1, which occurred in Hong Kong in 1997, the 18 human cases coincided with an outbreak of highly pathogenic avian influenza, caused by a virtually identical virus, in poultry farms and live markets.",influenza,virus,influenza virus,0,0.97404335,0.7,0.896118721,0.98745745,0.836909871,0.991000643,0.953219316,0.942057548,0.793724042,0.868571429,0.982403355,0.937114673,0.880724711,0.993136979,0.983679857,0.90462546,0.985117686,0.906593407,0.975296385
274,10281,0,1,"KstestResult(statistic=0.18578947368421053, pvalue=0.5708083156299049)","{'t': {'df': 0.5499287921224235, 'loc': 0.9446633022585342, 'scale': 0.008968118074359049}}","          sumsquare_error         aic         bic  kl_div
t             2015.642621  241.820101   97.454150     inf
cauchy        2435.525968  252.895593   98.104980     inf
norm          3765.339576    1.219541  106.382811     inf
lognorm       3766.690070    2.669077  109.334063     inf
invgamma      3803.249505   -1.582681  109.517587     inf",inf,0.9472,0.4727,dummy,"Wrinkles from laughing is a good sign of a healthy, happy life.",wrinkles,laughing,wrinkles laughing,0,0.648601399,0.941489362,0.943972835,0.944017563,0.965559656,0.848623853,0.698778833,0.975485189,0.948499965,0.863192182,0.983424538,0.941541645,0.950028501,0.937087549,0.983969044,0.915721232,0.529832936,0.943634679,0.964209402
275,10285,0,0,"KstestResult(statistic=0.15210526315789474, pvalue=0.7919285782217121)","{'cauchy': {'loc': 0.37794236210433446, 'scale': 0.10854470811461975}}","          sumsquare_error        aic        bic  kl_div
cauchy         580.188496  92.460917  70.848245     inf
invgamma       586.733888  17.042450  74.005832     inf
lognorm        586.970498  16.110986  74.013493     inf
chi2           587.905950  13.378911  74.043749     inf
gamma          587.905970  13.378811  74.043750     inf",NaNe-Inf ,0.716,0.1049,dummy,The damage caused by the  W32/Sircam computer virus is expanding in Japan.,damage,virus,damage virus,0,0.292604502,0.078694818,0.234328358,0.841830065,0.362229102,0.584702908,0.283682635,0.298342541,0.161958569,0.764587525,0.603667137,0.466973886,0.401069519,0.91280654,0.370526316,0.34423676,0.440251572,0.391780822,0.573883162
276,10296,0,0,"KstestResult(statistic=0.83, pvalue=4.836020472964719e-12)","{'chi2': {'df': 1.4915881073151613, 'loc': 0.004000194341425493, 'scale': 0.02702809374708908}}","          sumsquare_error         aic         bic  kl_div
chi2         18892.325759 -262.787586  139.972687     inf
gamma        19482.715322 -225.266819  140.557353     inf
expon        19718.253169 -293.851508  137.841238     inf
lognorm      20646.685015 -266.367866  141.659867     inf
invgamma     21363.641289 -278.662467  142.308446     inf",NaNe-Inf ,1,0.8168,dummy,"He has fear from darkness, ghosts, robbers & being alone, of thunder, in the crowd, of death, of disease, of evil, that something may happen.",fear,robbers,fear robbers,0,0.010179405,0.067907518,0.046059812,0.026437264,0.063310195,0.028886631,0.017159858,0.009602195,0.131403118,0.005736138,0.071969697,0.052707581,0.091122593,0.006588353,0.064998262,0.039175258,0.004000194,0.081163859,0.151477833
